PREC event_type event_no event 10mins h d dt PET TA TA_min TA_max
0.0 30 132 True False True False 3600 0.09698986329166666 21.728472222222223 13.6 34.3
0.0 30 132 True False True False 3600 0.09698986329166666 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.01660167 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.00244314 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.199707 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.555176 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.21997 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
3.13501 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
5.984863 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
2.180176 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.060059 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.634765 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.390137 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.14502 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.01616497721527778 21.728472222222223 13.6 34.3
0.0 10 133 True True False False 600 0.02658428201388889 24.08819444444444 13.7 36.1
0.0 10 133 True True False False 600 0.02658428201388889 24.08819444444444 13.7 36.1
0.0 10 133 True True False False 600 0.02658428201388889 24.08819444444444 13.7 36.1
0.0 10 133 True True False False 600 0.02658428201388889 24.08819444444444 13.7 36.1
0.0 10 133 True True False False 600 0.02658428201388889 24.08819444444444 13.7 36.1
0.0 10 133 True True False False 600 0.02658428201388889 24.08819444444444 13.7 36.1
0.0 10 133 True True False False 600 0.02658428201388889 24.08819444444444 13.7 36.1
0.0 10 133 True True False False 600 0.02658428201388889 24.08819444444444 13.7 36.1
0.0 10 133 True True False False 600 0.02658428201388889 24.08819444444444 13.7 36.1
0.0 10 133 True True False False 600 0.02658428201388889 24.08819444444444 13.7 36.1
0.0 10 133 True True False False 600 0.02658428201388889 24.08819444444444 13.7 36.1
0.0 10 133 True True False False 600 0.02658428201388889 24.08819444444444 13.7 36.1
0.0 10 133 True True False False 600 0.02658428201388889 24.08819444444444 13.7 36.1
0.0 10 133 True True False False 600 0.02658428201388889 24.08819444444444 13.7 36.1
0.0 10 133 True True False False 600 0.02658428201388889 24.08819444444444 13.7 36.1
0.0 10 133 True True False False 600 0.02658428201388889 24.08819444444444 13.7 36.1
0.0 10 133 True True False False 600 0.02658428201388889 24.08819444444444 13.7 36.1
0.0 10 133 True True False False 600 0.02658428201388889 24.08819444444444 13.7 36.1
0.0 10 133 True True False False 600 0.02658428201388889 24.08819444444444 13.7 36.1
0.0 10 133 True True False False 600 0.02658428201388889 24.08819444444444 13.7 36.1
0.0 10 133 True True False False 600 0.02658428201388889 24.08819444444444 13.7 36.1
0.0 10 133 True True False False 600 0.02658428201388889 24.08819444444444 13.7 36.1
0.0 10 133 True True False False 600 0.02658428201388889 24.08819444444444 13.7 36.1
0.0 10 133 True True False False 600 0.02658428201388889 24.08819444444444 13.7 36.1
0.0 10 133 True False True False 3600 0.15950569208333334 24.08819444444444 13.7 36.1
0.0 10 133 True False True False 3600 0.15950569208333334 24.08819444444444 13.7 36.1
0.0 10 133 True False True False 3600 0.15950569208333334 24.08819444444444 13.7 36.1
0.0 10 133 True False True False 3600 0.15950569208333334 24.08819444444444 13.7 36.1
0.0 10 133 True False True False 3600 0.15950569208333334 24.08819444444444 13.7 36.1
0.0 10 133 True False True False 3600 0.15950569208333334 24.08819444444444 13.7 36.1
0.0 10 133 True False True False 3600 0.15950569208333334 24.08819444444444 13.7 36.1
0.0 10 133 True False True False 3600 0.15950569208333334 24.08819444444444 13.7 36.1
0.0 10 133 True False True False 3600 0.15950569208333334 24.08819444444444 13.7 36.1
0.0 10 133 True False True False 3600 0.15950569208333334 24.08819444444444 13.7 36.1
0.0 10 133 True False True False 3600 0.15950569208333334 24.08819444444444 13.7 36.1
0.0 10 133 True False True False 3600 0.15950569208333334 24.08819444444444 13.7 36.1
0.0 10 133 True False True False 3600 0.15950569208333334 24.08819444444444 13.7 36.1
0.0 10 133 True False True False 3600 0.15950569208333334 24.08819444444444 13.7 36.1
0.0 10 133 True False True False 3600 0.15950569208333334 24.08819444444444 13.7 36.1
0.0 10 133 True False True False 3600 0.15950569208333334 24.08819444444444 13.7 36.1
0.0 10 133 True False True False 3600 0.15950569208333334 24.08819444444444 13.7 36.1
0.0140138 30 134 True False True False 3600 0.15950569208333334 24.08819444444444 13.7 36.1
0.0 30 134 True False True False 3600 0.15950569208333334 24.08819444444444 13.7 36.1
0.0 30 134 True False True False 3600 0.15950569208333334 24.08819444444444 13.7 36.1
0.0 30 134 True False True False 3600 0.1378852555 21.34930555555556 12.1 32.7
0.0 30 134 True False True False 3600 0.1378852555 21.34930555555556 12.1 32.7
0.0 30 134 True False True False 3600 0.1378852555 21.34930555555556 12.1 32.7
0.0 30 134 True False True False 3600 0.1378852555 21.34930555555556 12.1 32.7
0.0 30 134 True False True False 3600 0.1378852555 21.34930555555556 12.1 32.7
0.0 30 134 True False True False 3600 0.1378852555 21.34930555555556 12.1 32.7
0.0 30 134 True False True False 3600 0.1378852555 21.34930555555556 12.1 32.7
0.0 30 134 True False True False 3600 0.1378852555 21.34930555555556 12.1 32.7
0.0 30 134 True False True False 3600 0.1378852555 21.34930555555556 12.1 32.7
0.0 30 134 True False True False 3600 0.1378852555 21.34930555555556 12.1 32.7
0.005127 30 135 True False True False 3600 0.1378852555 21.34930555555556 12.1 32.7
0.144775 30 135 True False True False 3600 0.1378852555 21.34930555555556 12.1 32.7
0.0 30 135 True False True False 3600 0.1378852555 21.34930555555556 12.1 32.7
0.0 30 135 True False True False 3600 0.1378852555 21.34930555555556 12.1 32.7
0.0 30 135 True False True False 3600 0.1378852555 21.34930555555556 12.1 32.7
0.0 30 135 True False True False 3600 0.1378852555 21.34930555555556 12.1 32.7
0.0 30 135 True False True False 3600 0.1378852555 21.34930555555556 12.1 32.7
0.0 30 135 True False True False 3600 0.1378852555 21.34930555555556 12.1 32.7
0.030274 30 136 True False True False 3600 0.1378852555 21.34930555555556 12.1 32.7
0.0 30 136 True False True False 3600 0.1378852555 21.34930555555556 12.1 32.7
0.0 30 136 True False True False 3600 0.1378852555 21.34930555555556 12.1 32.7
0.0 30 136 True False True False 3600 0.1378852555 21.34930555555556 12.1 32.7
0.0 30 136 True False True False 3600 0.1378852555 21.34930555555556 12.1 32.7
0.0 30 136 True False True False 3600 0.1378852555 21.34930555555556 12.1 32.7
0.0 30 136 True False True False 3600 0.15553743420833333 21.01736111111111 10.5 35.2
0.0 30 136 True False True False 3600 0.15553743420833333 21.01736111111111 10.5 35.2
0.0 30 136 True False True False 3600 0.15553743420833333 21.01736111111111 10.5 35.2
0.0 30 136 True False True False 3600 0.15553743420833333 21.01736111111111 10.5 35.2
0.0 30 136 True False True False 3600 0.15553743420833333 21.01736111111111 10.5 35.2
0.0 30 136 True False True False 3600 0.15553743420833333 21.01736111111111 10.5 35.2
0.0 30 136 True False True False 3600 0.15553743420833333 21.01736111111111 10.5 35.2
0.0 30 136 True False True False 3600 0.15553743420833333 21.01736111111111 10.5 35.2
0.0 30 136 True False True False 3600 0.15553743420833333 21.01736111111111 10.5 35.2
0.0 30 136 True False True False 3600 0.15553743420833333 21.01736111111111 10.5 35.2
0.0 30 136 True False True False 3600 0.15553743420833333 21.01736111111111 10.5 35.2
0.0 30 136 True False True False 3600 0.15553743420833333 21.01736111111111 10.5 35.2
0.0 30 136 True False True False 3600 0.15553743420833333 21.01736111111111 10.5 35.2
0.054687 30 137 True False True False 3600 0.15553743420833333 21.01736111111111 10.5 35.2
0.0 30 137 True False True False 3600 0.15553743420833333 21.01736111111111 10.5 35.2
0.0 30 137 True False True False 3600 0.15553743420833333 21.01736111111111 10.5 35.2
0.160156 30 137 True False True False 3600 0.15553743420833333 21.01736111111111 10.5 35.2
0.0 30 137 True False True False 3600 0.15553743420833333 21.01736111111111 10.5 35.2
0.0 30 137 True False True False 3600 0.15553743420833333 21.01736111111111 10.5 35.2
0.0 30 137 True False True False 3600 0.15553743420833333 21.01736111111111 10.5 35.2
0.0 30 137 True False True False 3600 0.15553743420833333 21.01736111111111 10.5 35.2
0.0 30 137 True False True False 3600 0.15553743420833333 21.01736111111111 10.5 35.2
0.0 30 137 True False True False 3600 0.15553743420833333 21.01736111111111 10.5 35.2
0.0 30 137 True False True False 3600 0.15553743420833333 21.01736111111111 10.5 35.2
0.0 0 0 True False True False 3600 0.16193595133333333 23.231944444444448 13.6 34.8
0.0 0 0 True False True False 3600 0.16193595133333333 23.231944444444448 13.6 34.8
0.0 0 0 True False True False 3600 0.16193595133333333 23.231944444444448 13.6 34.8
0.0 0 0 True False True False 3600 0.16193595133333333 23.231944444444448 13.6 34.8
0.0 0 0 True False True False 3600 0.16193595133333333 23.231944444444448 13.6 34.8
0.0 0 0 True False True False 3600 0.16193595133333333 23.231944444444448 13.6 34.8
0.0 0 0 True False True False 3600 0.16193595133333333 23.231944444444448 13.6 34.8
0.0 0 0 True False True False 3600 0.16193595133333333 23.231944444444448 13.6 34.8
0.0 0 0 True False True False 3600 0.16193595133333333 23.231944444444448 13.6 34.8
0.095215 30 138 True False True False 3600 0.16193595133333333 23.231944444444448 13.6 34.8
0.0 30 138 True False True False 3600 0.16193595133333333 23.231944444444448 13.6 34.8
0.0 30 138 True False True False 3600 0.16193595133333333 23.231944444444448 13.6 34.8
0.0 30 138 True False True False 3600 0.16193595133333333 23.231944444444448 13.6 34.8
0.0 30 138 True False True False 3600 0.16193595133333333 23.231944444444448 13.6 34.8
0.0 30 138 True False True False 3600 0.16193595133333333 23.231944444444448 13.6 34.8
0.0 30 138 True False True False 3600 0.16193595133333333 23.231944444444448 13.6 34.8
0.0 30 138 True False True False 3600 0.16193595133333333 23.231944444444448 13.6 34.8
0.0 30 138 True False True False 3600 0.16193595133333333 23.231944444444448 13.6 34.8
0.0 30 138 True False True False 3600 0.16193595133333333 23.231944444444448 13.6 34.8
0.0 30 138 True False True False 3600 0.16193595133333333 23.231944444444448 13.6 34.8
0.0 30 138 True False True False 3600 0.16193595133333333 23.231944444444448 13.6 34.8
0.0 30 138 True False True False 3600 0.16193595133333333 23.231944444444448 13.6 34.8
0.0 30 138 True False True False 3600 0.16193595133333333 23.231944444444448 13.6 34.8
0.0 30 138 True False True False 3600 0.16193595133333333 23.231944444444448 13.6 34.8
0.0 0 0 True False True False 3600 0.17194193070833333 23.45138888888889 11.9 36.1
0.0 0 0 True False True False 3600 0.17194193070833333 23.45138888888889 11.9 36.1
0.0 0 0 True False True False 3600 0.17194193070833333 23.45138888888889 11.9 36.1
0.0 0 0 True False True False 3600 0.17194193070833333 23.45138888888889 11.9 36.1
0.0 0 0 True False True False 3600 0.17194193070833333 23.45138888888889 11.9 36.1
0.0 0 0 True False True False 3600 0.17194193070833333 23.45138888888889 11.9 36.1
0.0 0 0 True False True False 3600 0.17194193070833333 23.45138888888889 11.9 36.1
0.0 0 0 True False True False 3600 0.17194193070833333 23.45138888888889 11.9 36.1
0.0 0 0 True False True False 3600 0.17194193070833333 23.45138888888889 11.9 36.1
0.0 0 0 True False True False 3600 0.17194193070833333 23.45138888888889 11.9 36.1
0.0 0 0 True False True False 3600 0.17194193070833333 23.45138888888889 11.9 36.1
0.0 0 0 True False True False 3600 0.17194193070833333 23.45138888888889 11.9 36.1
0.0 0 0 True False True False 3600 0.17194193070833333 23.45138888888889 11.9 36.1
0.014893 30 139 True False True False 3600 0.17194193070833333 23.45138888888889 11.9 36.1
0.299219 30 139 True False True False 3600 0.17194193070833333 23.45138888888889 11.9 36.1
0.017757 30 139 True False True False 3600 0.17194193070833333 23.45138888888889 11.9 36.1
0.119873 30 139 True False True False 3600 0.17194193070833333 23.45138888888889 11.9 36.1
0.0 30 139 True False True False 3600 0.17194193070833333 23.45138888888889 11.9 36.1
0.0 30 139 True False True False 3600 0.17194193070833333 23.45138888888889 11.9 36.1
0.0 30 139 True False True False 3600 0.17194193070833333 23.45138888888889 11.9 36.1
0.0 30 139 True False True False 3600 0.17194193070833333 23.45138888888889 11.9 36.1
0.0 30 139 True False True False 3600 0.17194193070833333 23.45138888888889 11.9 36.1
0.0 30 139 True False True False 3600 0.17194193070833333 23.45138888888889 11.9 36.1
0.0 30 139 True False True False 3600 0.17194193070833333 23.45138888888889 11.9 36.1
0.0 0 0 True False True False 3600 0.038174414 18.532638888888886 14.2 26.5
0.0 0 0 True False True False 3600 0.038174414 18.532638888888886 14.2 26.5
0.0 0 0 True False True False 3600 0.038174414 18.532638888888886 14.2 26.5
0.0 0 0 True False True False 3600 0.038174414 18.532638888888886 14.2 26.5
0.0 0 0 True False True False 3600 0.038174414 18.532638888888886 14.2 26.5
0.0 0 0 True False True False 3600 0.038174414 18.532638888888886 14.2 26.5
0.0 0 0 True False True False 3600 0.038174414 18.532638888888886 14.2 26.5
0.0 0 0 True False True False 3600 0.038174414 18.532638888888886 14.2 26.5
0.0 0 0 True False True False 3600 0.038174414 18.532638888888886 14.2 26.5
0.174804 30 140 True False True False 3600 0.038174414 18.532638888888886 14.2 26.5
0.555176 30 140 True False True False 3600 0.038174414 18.532638888888886 14.2 26.5
0.0 30 140 True False True False 3600 0.038174414 18.532638888888886 14.2 26.5
0.0 30 140 True False True False 3600 0.038174414 18.532638888888886 14.2 26.5
1.724854 30 140 True False True False 3600 0.038174414 18.532638888888886 14.2 26.5
0.730224 30 140 True False True False 3600 0.038174414 18.532638888888886 14.2 26.5
1.294922 30 140 True False True False 3600 0.038174414 18.532638888888886 14.2 26.5
4.894776 30 140 True False True False 3600 0.038174414 18.532638888888886 14.2 26.5
0.0 30 140 True False True False 3600 0.038174414 18.532638888888886 14.2 26.5
0.0 30 140 True False True False 3600 0.038174414 18.532638888888886 14.2 26.5
0.0 30 140 True False True False 3600 0.038174414 18.532638888888886 14.2 26.5
0.0 30 140 True False True False 3600 0.038174414 18.532638888888886 14.2 26.5
0.0 30 140 True False True False 3600 0.038174414 18.532638888888886 14.2 26.5
0.0 30 140 True False True False 3600 0.038174414 18.532638888888886 14.2 26.5
0.0 30 140 True False True False 3600 0.038174414 18.532638888888886 14.2 26.5
0.0 0 0 True False True False 3600 0.13139363837500004 20.197916666666664 10.1 32.9
0.0 0 0 True False True False 3600 0.13139363837500004 20.197916666666664 10.1 32.9
0.0 0 0 True False True False 3600 0.13139363837500004 20.197916666666664 10.1 32.9
0.0 0 0 True False True False 3600 0.13139363837500004 20.197916666666664 10.1 32.9
0.0 0 0 True False True False 3600 0.13139363837500004 20.197916666666664 10.1 32.9
0.0 0 0 True False True False 3600 0.13139363837500004 20.197916666666664 10.1 32.9
0.0 0 0 True False True False 3600 0.13139363837500004 20.197916666666664 10.1 32.9
0.0 0 0 True False True False 3600 0.13139363837500004 20.197916666666664 10.1 32.9
0.0 0 0 True False True False 3600 0.13139363837500004 20.197916666666664 10.1 32.9
0.0 0 0 True False True False 3600 0.13139363837500004 20.197916666666664 10.1 32.9
0.0 0 0 True False True False 3600 0.13139363837500004 20.197916666666664 10.1 32.9
0.0 0 0 True False True False 3600 0.13139363837500004 20.197916666666664 10.1 32.9
0.0 0 0 True False True False 3600 0.13139363837500004 20.197916666666664 10.1 32.9
0.0 0 0 True False True False 3600 0.13139363837500004 20.197916666666664 10.1 32.9
0.0 0 0 True False True False 3600 0.13139363837500004 20.197916666666664 10.1 32.9
0.090088 30 141 True False True False 3600 0.13139363837500004 20.197916666666664 10.1 32.9
0.0 30 141 True False True False 3600 0.13139363837500004 20.197916666666664 10.1 32.9
0.0 30 141 True False True False 3600 0.13139363837500004 20.197916666666664 10.1 32.9
0.0 30 141 True False True False 3600 0.13139363837500004 20.197916666666664 10.1 32.9
0.0 30 141 True False True False 3600 0.13139363837500004 20.197916666666664 10.1 32.9
0.0 30 141 True False True False 3600 0.13139363837500004 20.197916666666664 10.1 32.9
0.0 30 141 True False True False 3600 0.13139363837500004 20.197916666666664 10.1 32.9
0.0 30 141 True False True False 3600 0.13139363837500004 20.197916666666664 10.1 32.9
0.0 30 141 True False True False 3600 0.13139363837500004 20.197916666666664 10.1 32.9
0.0 0 0 True False True False 3600 0.10497301658333334 18.849305555555556 10.9 29.0
0.0 0 0 True False True False 3600 0.10497301658333334 18.849305555555556 10.9 29.0
0.0 0 0 True False True False 3600 0.10497301658333334 18.849305555555556 10.9 29.0
0.0 0 0 True False True False 3600 0.10497301658333334 18.849305555555556 10.9 29.0
0.0 0 0 True False True False 3600 0.10497301658333334 18.849305555555556 10.9 29.0
0.0 0 0 True False True False 3600 0.10497301658333334 18.849305555555556 10.9 29.0
0.0 0 0 True False True False 3600 0.10497301658333334 18.849305555555556 10.9 29.0
0.0 0 0 True False True False 3600 0.10497301658333334 18.849305555555556 10.9 29.0
0.0 0 0 True False True False 3600 0.10497301658333334 18.849305555555556 10.9 29.0
0.0 0 0 True False True False 3600 0.10497301658333334 18.849305555555556 10.9 29.0
0.0 0 0 True False True False 3600 0.10497301658333334 18.849305555555556 10.9 29.0
0.0 0 0 True False True False 3600 0.10497301658333334 18.849305555555556 10.9 29.0
0.0 0 0 True False True False 3600 0.10497301658333334 18.849305555555556 10.9 29.0
0.0 0 0 True False True False 3600 0.10497301658333334 18.849305555555556 10.9 29.0
0.0 0 0 True False True False 3600 0.10497301658333334 18.849305555555556 10.9 29.0
0.0 0 0 True False True False 3600 0.10497301658333334 18.849305555555556 10.9 29.0
0.0 0 0 True False True False 3600 0.10497301658333334 18.849305555555556 10.9 29.0
0.130127 30 142 True False True False 3600 0.10497301658333334 18.849305555555556 10.9 29.0
0.759765 30 142 True False True False 3600 0.10497301658333334 18.849305555555556 10.9 29.0
0.29516600000000004 30 142 True False True False 3600 0.10497301658333334 18.849305555555556 10.9 29.0
0.0 30 142 True False True False 3600 0.10497301658333334 18.849305555555556 10.9 29.0
0.0 30 142 True False True False 3600 0.10497301658333334 18.849305555555556 10.9 29.0
0.0 30 142 True False True False 3600 0.10497301658333334 18.849305555555556 10.9 29.0
0.0 30 142 True False True False 3600 0.10497301658333334 18.849305555555556 10.9 29.0
0.0 30 142 True False True False 3600 0.15175698108333338 22.08611111111111 11.0 35.7
0.0 30 142 True False True False 3600 0.15175698108333338 22.08611111111111 11.0 35.7
0.0 30 142 True False True False 3600 0.15175698108333338 22.08611111111111 11.0 35.7
0.0 30 142 True False True False 3600 0.15175698108333338 22.08611111111111 11.0 35.7
0.0 30 142 True False True False 3600 0.15175698108333338 22.08611111111111 11.0 35.7
0.0 30 142 True False True False 3600 0.15175698108333338 22.08611111111111 11.0 35.7
0.0 30 142 True False True False 3600 0.15175698108333338 22.08611111111111 11.0 35.7
0.0 30 142 True False True False 3600 0.15175698108333338 22.08611111111111 11.0 35.7
0.0 30 142 True False True False 3600 0.15175698108333338 22.08611111111111 11.0 35.7
0.0 30 142 True False True False 3600 0.15175698108333338 22.08611111111111 11.0 35.7
0.0 30 142 True False True False 3600 0.15175698108333338 22.08611111111111 11.0 35.7
0.0 30 142 True False True False 3600 0.15175698108333338 22.08611111111111 11.0 35.7
0.0 30 142 True False True False 3600 0.15175698108333338 22.08611111111111 11.0 35.7
0.0 30 142 True False True False 3600 0.15175698108333338 22.08611111111111 11.0 35.7
0.0 30 142 True False True False 3600 0.15175698108333338 22.08611111111111 11.0 35.7
0.0 30 142 True False True False 3600 0.15175698108333338 22.08611111111111 11.0 35.7
0.0 30 142 True False True False 3600 0.15175698108333338 22.08611111111111 11.0 35.7
0.0 30 142 True False True False 3600 0.15175698108333338 22.08611111111111 11.0 35.7
0.0 30 142 True False True False 3600 0.15175698108333338 22.08611111111111 11.0 35.7
0.0 30 142 True False True False 3600 0.15175698108333338 22.08611111111111 11.0 35.7
0.0 30 142 True False True False 3600 0.15175698108333338 22.08611111111111 11.0 35.7
0.0 30 142 True False True False 3600 0.15175698108333338 22.08611111111111 11.0 35.7
0.0 30 142 True False True False 3600 0.15175698108333338 22.08611111111111 11.0 35.7
0.0 30 142 True False True False 3600 0.15175698108333338 22.08611111111111 11.0 35.7
0.0 0 0 True False True False 3600 0.14618342895833333 21.532638888888894 10.0 36.7
0.0 0 0 True False True False 3600 0.14618342895833333 21.532638888888894 10.0 36.7
0.0 0 0 True False True False 3600 0.14618342895833333 21.532638888888894 10.0 36.7
0.0 0 0 True False True False 3600 0.14618342895833333 21.532638888888894 10.0 36.7
0.0 0 0 True False True False 3600 0.14618342895833333 21.532638888888894 10.0 36.7
0.0 0 0 True False True False 3600 0.14618342895833333 21.532638888888894 10.0 36.7
0.0 0 0 True False True False 3600 0.14618342895833333 21.532638888888894 10.0 36.7
0.0 0 0 True False True False 3600 0.14618342895833333 21.532638888888894 10.0 36.7
0.0 0 0 True False True False 3600 0.14618342895833333 21.532638888888894 10.0 36.7
0.0 0 0 True False True False 3600 0.14618342895833333 21.532638888888894 10.0 36.7
0.0 0 0 True False True False 3600 0.14618342895833333 21.532638888888894 10.0 36.7
0.0 0 0 True False True False 3600 0.14618342895833333 21.532638888888894 10.0 36.7
0.0 0 0 True False True False 3600 0.14618342895833333 21.532638888888894 10.0 36.7
0.0 0 0 True False True False 3600 0.14618342895833333 21.532638888888894 10.0 36.7
0.0 0 0 True False True False 3600 0.14618342895833333 21.532638888888894 10.0 36.7
0.0 0 0 True False True False 3600 0.14618342895833333 21.532638888888894 10.0 36.7
0.0 0 0 True False True False 3600 0.14618342895833333 21.532638888888894 10.0 36.7
0.0333656 30 143 True False True False 3600 0.14618342895833333 21.532638888888894 10.0 36.7
0.1801754 30 143 True False True False 3600 0.14618342895833333 21.532638888888894 10.0 36.7
3.984864 30 143 True False True False 3600 0.14618342895833333 21.532638888888894 10.0 36.7
6.58496 30 143 True False True False 3600 0.14618342895833333 21.532638888888894 10.0 36.7
4.160157 30 143 True False True False 3600 0.14618342895833333 21.532638888888894 10.0 36.7
1.599853 30 143 True False True False 3600 0.14618342895833333 21.532638888888894 10.0 36.7
2.899903 30 143 True False True False 3600 0.14618342895833333 21.532638888888894 10.0 36.7
0.83032199 30 143 True False True False 3600 0.05529905320833334 16.42638888888889 10.6 25.6
0.47998 30 143 True False True False 3600 0.05529905320833334 16.42638888888889 10.6 25.6
0.8896489999999999 30 143 True False True False 3600 0.05529905320833334 16.42638888888889 10.6 25.6
2.72998 30 143 True False True False 3600 0.05529905320833334 16.42638888888889 10.6 25.6
2.195313 30 143 True False True False 3600 0.05529905320833334 16.42638888888889 10.6 25.6
0.20507798 30 143 True False True False 3600 0.05529905320833334 16.42638888888889 10.6 25.6
0.0396903 30 143 True False True False 3600 0.05529905320833334 16.42638888888889 10.6 25.6
0.0 30 143 True False True False 3600 0.05529905320833334 16.42638888888889 10.6 25.6
0.0 30 143 True False True False 3600 0.05529905320833334 16.42638888888889 10.6 25.6
0.0 30 143 True False True False 3600 0.05529905320833334 16.42638888888889 10.6 25.6
0.0 30 143 True False True False 3600 0.05529905320833334 16.42638888888889 10.6 25.6
0.0 30 143 True False True False 3600 0.05529905320833334 16.42638888888889 10.6 25.6
0.0 30 143 True False True False 3600 0.05529905320833334 16.42638888888889 10.6 25.6
0.0 30 143 True False True False 3600 0.05529905320833334 16.42638888888889 10.6 25.6
0.0 30 143 True False True False 3600 0.05529905320833334 16.42638888888889 10.6 25.6
0.160156 30 144 True False True False 3600 0.05529905320833334 16.42638888888889 10.6 25.6
