PREC event_type event_no event 10mins h d dt PET TA
0.54 30 31 True False True False 3600 0.004166666666666667 4.4
2.19 30 31 True False True False 3600 0.004166666666666667 4.4
4.04 30 31 True False True False 3600 0.004166666666666667 4.4
3.11 30 31 True False True False 3600 0.016666666666666666 10.5
0.49 30 31 True False True False 3600 0.016666666666666666 10.5
0.18 30 31 True False True False 3600 0.016666666666666666 10.5
0.54 30 31 True False True False 3600 0.016666666666666666 10.5
1.6400000000000001 30 31 True False True False 3600 0.016666666666666666 10.5
0.87 30 31 True False True False 3600 0.016666666666666666 10.5
0.04 30 31 True False True False 3600 0.016666666666666666 10.5
0.05 30 31 True False True False 3600 0.016666666666666666 10.5
0.04 30 31 True False True False 3600 0.016666666666666666 10.5
0.04 30 31 True False True False 3600 0.016666666666666666 10.5
0.0 30 31 True False True False 3600 0.016666666666666666 10.5
0.0 30 31 True False True False 3600 0.016666666666666666 10.5
0.0 30 31 True False True False 3600 0.016666666666666666 10.5
1.31 30 31 True False True False 3600 0.016666666666666666 10.5
3.15 30 31 True False True False 3600 0.016666666666666666 10.5
0.46 30 31 True False True False 3600 0.016666666666666666 10.5
0.54 30 31 True False True False 3600 0.016666666666666666 10.5
0.45 30 31 True False True False 3600 0.016666666666666666 10.5
1.09 30 31 True False True False 3600 0.016666666666666666 10.5
0.8200000000000001 30 31 True False True False 3600 0.016666666666666666 10.5
1.48 30 31 True False True False 3600 0.016666666666666666 10.5
1.4400000000000002 30 31 True False True False 3600 0.016666666666666666 10.5
2.19 30 31 True False True False 3600 0.016666666666666666 10.5
0.44000000000000006 30 31 True False True False 3600 0.016666666666666666 10.5
0.0 30 31 True False True False 3600 0.03333333333333333 6.6
0.0 30 31 True False True False 3600 0.03333333333333333 6.6
0.0 30 31 True False True False 3600 0.03333333333333333 6.6
0.25 30 31 True False True False 3600 0.03333333333333333 6.6
1.3 30 31 True False True False 3600 0.03333333333333333 6.6
0.0 30 31 True False True False 3600 0.03333333333333333 6.6
0.0 30 31 True False True False 3600 0.03333333333333333 6.6
0.21000000000000002 30 31 True False True False 3600 0.03333333333333333 6.6
0.0 30 31 True False True False 3600 0.03333333333333333 6.6
0.11 30 31 True False True False 3600 0.03333333333333333 6.6
0.31 30 31 True False True False 3600 0.03333333333333333 6.6
0.62 30 31 True False True False 3600 0.03333333333333333 6.6
0.11 30 31 True False True False 3600 0.03333333333333333 6.6
0.0 30 31 True False True False 3600 0.03333333333333333 6.6
0.22999999999999998 30 31 True False True False 3600 0.03333333333333333 6.6
1.27 30 31 True False True False 3600 0.03333333333333333 6.6
0.25 30 31 True False True False 3600 0.03333333333333333 6.6
1.73 30 31 True False True False 3600 0.03333333333333333 6.6
0.0 30 31 True False True False 3600 0.03333333333333333 6.6
0.0 30 31 True False True False 3600 0.03333333333333333 6.6
4.0 30 31 True False True False 3600 0.03333333333333333 6.6
3.06 30 31 True False True False 3600 0.03333333333333333 6.6
1.15 30 31 True False True False 3600 0.03333333333333333 6.6
0.0 30 31 True False True False 3600 0.03333333333333333 6.6
0.22 30 31 True False True False 3600 0.0 2.7
0.16999999999999998 30 31 True False True False 3600 0.0 2.7
0.15000000000000002 30 31 True False True False 3600 0.0 2.7
0.11 30 31 True False True False 3600 0.0 2.7
0.0 30 31 True False True False 3600 0.0 2.7
0.0 30 31 True False True False 3600 0.0 2.7
0.0 30 31 True False True False 3600 0.0 2.7
0.0 30 31 True False True False 3600 0.0 2.7
0.0 30 31 True False True False 3600 0.0 2.7
0.0 30 31 True False True False 3600 0.0 2.7
0.0 30 31 True False True False 3600 0.0 2.7
0.1 30 32 True False True False 3600 0.0 2.7
0.13 30 32 True False True False 3600 0.0 2.7
0.15000000000000002 30 32 True False True False 3600 0.0 2.7
0.0 30 32 True False True False 3600 0.0 2.7
0.0 30 32 True False True False 3600 0.0 2.7
0.0 30 32 True False True False 3600 0.0 2.7
0.0 30 32 True False True False 3600 0.0 2.7
0.36 30 32 True False True False 3600 0.0 2.7
0.0 30 32 True False True False 3600 0.0 2.7
0.0 30 32 True False True False 3600 0.0 2.7
0.0 30 32 True False True False 3600 0.0 2.7
0.0 30 32 True False True False 3600 0.0 2.7
0.0 30 32 True False True False 3600 0.0 2.7
0.0 30 32 True False True False 3600 0.0 3.1
0.0 30 32 True False True False 3600 0.0 3.1
0.0 30 32 True False True False 3600 0.0 3.1
0.0 30 32 True False True False 3600 0.0 3.1
0.0 30 32 True False True False 3600 0.0 3.1
0.0 30 32 True False True False 3600 0.0 3.1
0.34 30 33 True False True False 3600 0.0 3.1
0.48 30 33 True False True False 3600 0.0 3.1
0.55 30 33 True False True False 3600 0.0 3.1
0.37 30 33 True False True False 3600 0.0 3.1
0.08 30 33 True False True False 3600 0.0 3.1
0.0 30 33 True False True False 3600 0.0 3.1
0.0 30 33 True False True False 3600 0.0 3.1
0.04 30 33 True False True False 3600 0.0 3.1
0.0 30 33 True False True False 3600 0.0 3.1
0.0 30 33 True False True False 3600 0.0 3.1
0.0 30 33 True False True False 3600 0.0 3.1
0.0 30 33 True False True False 3600 0.0 3.1
0.0 30 33 True False True False 3600 0.0 3.1
0.0 30 33 True False True False 3600 0.0 3.1
0.0 30 33 True False True False 3600 0.0 3.1
0.0 30 33 True False True False 3600 0.0 3.1
0.0 30 33 True False True False 3600 0.0 3.1
0.0 30 33 True False True False 3600 0.0 3.1
0.0 0 0 True False True False 3600 0.008333333333333333 5.8
0.0 0 0 True False True False 3600 0.008333333333333333 5.8
0.0 0 0 True False True False 3600 0.008333333333333333 5.8
0.0 0 0 True False True False 3600 0.008333333333333333 5.8
0.2 30 34 True False True False 3600 0.008333333333333333 5.8
0.32 30 34 True False True False 3600 0.008333333333333333 5.8
0.54 30 34 True False True False 3600 0.008333333333333333 5.8
0.26 30 34 True False True False 3600 0.008333333333333333 5.8
0.0 30 34 True False True False 3600 0.008333333333333333 5.8
0.0 30 34 True False True False 3600 0.008333333333333333 5.8
0.0 30 34 True False True False 3600 0.008333333333333333 5.8
0.0 30 34 True False True False 3600 0.008333333333333333 5.8
0.0 30 34 True False True False 3600 0.008333333333333333 5.8
0.0 30 34 True False True False 3600 0.008333333333333333 5.8
0.0 30 34 True False True False 3600 0.008333333333333333 5.8
0.0 30 34 True False True False 3600 0.008333333333333333 5.8
0.0 30 34 True False True False 3600 0.008333333333333333 5.8
0.0 30 34 True False True False 3600 0.008333333333333333 5.8
0.05 30 35 True False True False 3600 0.008333333333333333 5.8
0.0 30 35 True False True False 3600 0.008333333333333333 5.8
0.0 30 35 True False True False 3600 0.008333333333333333 5.8
0.0 30 35 True False True False 3600 0.008333333333333333 5.8
0.0 30 35 True False True False 3600 0.008333333333333333 5.8
0.0 30 35 True False True False 3600 0.008333333333333333 5.8
0.0 30 35 True False True False 3600 0.004166666666666667 4.6
0.0 30 35 True False True False 3600 0.004166666666666667 4.6
0.0 30 35 True False True False 3600 0.004166666666666667 4.6
0.06 30 36 True False True False 3600 0.004166666666666667 4.6
0.04 30 36 True False True False 3600 0.004166666666666667 4.6
0.0 30 36 True False True False 3600 0.004166666666666667 4.6
0.0 30 36 True False True False 3600 0.004166666666666667 4.6
0.28 30 36 True False True False 3600 0.004166666666666667 4.6
0.45 30 36 True False True False 3600 0.004166666666666667 4.6
0.05 30 36 True False True False 3600 0.004166666666666667 4.6
0.44 30 36 True False True False 3600 0.004166666666666667 4.6
0.9 30 36 True False True False 3600 0.004166666666666667 4.6
0.3 30 36 True False True False 3600 0.004166666666666667 4.6
0.0 30 36 True False True False 3600 0.004166666666666667 4.6
0.0 30 36 True False True False 3600 0.004166666666666667 4.6
0.46 30 36 True False True False 3600 0.004166666666666667 4.6
0.81 30 36 True False True False 3600 0.004166666666666667 4.6
0.55 30 36 True False True False 3600 0.004166666666666667 4.6
0.8400000000000001 30 36 True False True False 3600 0.004166666666666667 4.6
0.62 30 36 True False True False 3600 0.004166666666666667 4.6
0.39 30 36 True False True False 3600 0.004166666666666667 4.6
0.22 30 36 True False True False 3600 0.004166666666666667 4.6
0.55 30 36 True False True False 3600 0.004166666666666667 4.6
0.59 30 36 True False True False 3600 0.004166666666666667 4.6
0.07 50 37 True False True False 3600 0.0 -5.0
0.0 50 37 True False True False 3600 0.0 -5.0
0.18 50 37 True False True False 3600 0.0 -5.0
0.19 50 37 True False True False 3600 0.0 -5.0
0.31 50 37 True False True False 3600 0.0 -5.0
0.0 50 37 True False True False 3600 0.0 -5.0
0.0 50 37 True False True False 3600 0.0 -5.0
0.0 50 37 True False True False 3600 0.0 -5.0
0.0 50 37 True False True False 3600 0.0 -5.0
0.0 50 37 True False True False 3600 0.0 -5.0
0.0 50 37 True False True False 3600 0.0 -5.0
0.0 50 37 True False True False 3600 0.0 -5.0
0.0 50 37 True False True False 3600 0.0 -5.0
0.0 50 37 True False True False 3600 0.0 -5.0
0.0 50 37 True False True False 3600 0.0 -5.0
0.0 50 37 True False True False 3600 0.0 -5.0
0.0 50 37 True False True False 3600 0.0 -5.0
0.0 50 37 True False True False 3600 0.0 -5.0
0.0 50 37 True False True False 3600 0.0 -5.0
0.0 50 37 True False True False 3600 0.0 -5.0
0.0 50 37 True False True False 3600 0.0 -5.0
0.0 50 37 True False True False 3600 0.0 -5.0
0.0 50 37 True False True False 3600 0.0 -5.0
0.0 50 37 True False True False 3600 0.0 -5.0
0.0 0 0 True False True False 3600 0.0 -6.9
0.0 0 0 True False True False 3600 0.0 -6.9
0.0 0 0 True False True False 3600 0.0 -6.9
0.0 0 0 True False True False 3600 0.0 -6.9
0.06 50 38 True False True False 3600 0.0 -6.9
0.13 50 38 True False True False 3600 0.0 -6.9
0.0 50 38 True False True False 3600 0.0 -6.9
0.31 50 38 True False True False 3600 0.0 -6.9
0.22 50 38 True False True False 3600 0.0 -6.9
0.05 50 38 True False True False 3600 0.0 -6.9
0.0 50 38 True False True False 3600 0.0 -6.9
0.0 50 38 True False True False 3600 0.0 -6.9
0.0 50 38 True False True False 3600 0.0 -6.9
0.0 50 38 True False True False 3600 0.0 -6.9
0.05 50 38 True False True False 3600 0.0 -6.9
0.0 50 38 True False True False 3600 0.0 -6.9
0.0 50 38 True False True False 3600 0.0 -6.9
0.0 50 38 True False True False 3600 0.0 -6.9
0.0 50 38 True False True False 3600 0.0 -6.9
0.0 50 38 True False True False 3600 0.0 -6.9
0.0 50 38 True False True False 3600 0.0 -6.9
0.1 50 39 True False True False 3600 0.0 -6.9
0.0 50 39 True False True False 3600 0.0 -6.9
0.0 50 39 True False True False 3600 0.0 -6.9
0.0 50 39 True False True False 3600 0.0 -2.0
0.0 50 39 True False True False 3600 0.0 -2.0
0.0 50 39 True False True False 3600 0.0 -2.0
0.06 50 40 True False True False 3600 0.0 -2.0
0.06 50 40 True False True False 3600 0.0 -2.0
0.0 50 40 True False True False 3600 0.0 -2.0
0.0 50 40 True False True False 3600 0.0 -2.0
0.0 50 40 True False True False 3600 0.0 -2.0
0.0 50 40 True False True False 3600 0.0 -2.0
0.0 50 40 True False True False 3600 0.0 -2.0
0.0 50 40 True False True False 3600 0.0 -2.0
0.0 50 40 True False True False 3600 0.0 -2.0
0.0 50 40 True False True False 3600 0.0 -2.0
0.0 50 40 True False True False 3600 0.0 -2.0
0.0 50 40 True False True False 3600 0.0 -2.0
0.0 50 40 True False True False 3600 0.0 -2.0
0.0 50 40 True False True False 3600 0.0 -2.0
0.0 50 40 True False True False 3600 0.0 -2.0
0.0 50 40 True False True False 3600 0.0 -2.0
0.27 50 41 True False True False 3600 0.0 -2.0
0.05 50 41 True False True False 3600 0.0 -2.0
0.32 50 41 True False True False 3600 0.0 -2.0
0.05 50 41 True False True False 3600 0.0 -2.0
0.16 50 41 True False True False 3600 0.0 -2.0
0.16 50 41 True False True False 3600 0.0 -1.3
0.05 50 41 True False True False 3600 0.0 -1.3
0.0 50 41 True False True False 3600 0.0 -1.3
0.0 50 41 True False True False 3600 0.0 -1.3
0.0 50 41 True False True False 3600 0.0 -1.3
0.0 50 41 True False True False 3600 0.0 -1.3
0.0 50 41 True False True False 3600 0.0 -1.3
0.0 50 41 True False True False 3600 0.0 -1.3
0.0 50 41 True False True False 3600 0.0 -1.3
0.0 50 41 True False True False 3600 0.0 -1.3
0.0 50 41 True False True False 3600 0.0 -1.3
0.0 50 41 True False True False 3600 0.0 -1.3
0.0 50 41 True False True False 3600 0.0 -1.3
0.0 50 41 True False True False 3600 0.0 -1.3
0.0 50 41 True False True False 3600 0.0 -1.3
0.0 50 41 True False True False 3600 0.0 -1.3
0.0 50 41 True False True False 3600 0.0 -1.3
0.0 50 41 True False True False 3600 0.0 -1.3
0.0 50 41 True False True False 3600 0.0 -1.3
0.16999999999999998 50 42 True False True False 3600 0.0 -1.3
0.43 50 42 True False True False 3600 0.0 -1.3
0.29000000000000004 50 42 True False True False 3600 0.0 -1.3
0.21000000000000002 50 42 True False True False 3600 0.0 -1.3
0.28 50 42 True False True False 3600 0.0 -1.3
0.46 50 42 True False True False 3600 0.004166666666666667 -3.9
0.8 50 42 True False True False 3600 0.004166666666666667 -3.9
0.73 50 42 True False True False 3600 0.004166666666666667 -3.9
0.74 50 42 True False True False 3600 0.004166666666666667 -3.9
0.46 50 42 True False True False 3600 0.004166666666666667 -3.9
0.47000000000000003 50 42 True False True False 3600 0.004166666666666667 -3.9
0.52 50 42 True False True False 3600 0.004166666666666667 -3.9
1.16 50 42 True False True False 3600 0.004166666666666667 -3.9
0.97 50 42 True False True False 3600 0.004166666666666667 -3.9
0.23 50 42 True False True False 3600 0.004166666666666667 -3.9
0.0 50 42 True False True False 3600 0.004166666666666667 -3.9
0.0 50 42 True False True False 3600 0.004166666666666667 -3.9
0.0 50 42 True False True False 3600 0.004166666666666667 -3.9
0.0 50 42 True False True False 3600 0.004166666666666667 -3.9
0.0 50 42 True False True False 3600 0.004166666666666667 -3.9
0.0 50 42 True False True False 3600 0.004166666666666667 -3.9
0.0 50 42 True False True False 3600 0.004166666666666667 -3.9
0.0 50 42 True False True False 3600 0.004166666666666667 -3.9
0.2 50 43 True False True False 3600 0.004166666666666667 -3.9
0.18 50 43 True False True False 3600 0.004166666666666667 -3.9
0.13 50 43 True False True False 3600 0.004166666666666667 -3.9
0.25 50 43 True False True False 3600 0.004166666666666667 -3.9
0.0 50 43 True False True False 3600 0.004166666666666667 -3.9
0.0 50 43 True False True False 3600 0.004166666666666667 -3.9
0.0 50 43 True False True False 3600 0.0 -6.4
0.0 50 43 True False True False 3600 0.0 -6.4
0.0 50 43 True False True False 3600 0.0 -6.4
0.0 50 43 True False True False 3600 0.0 -6.4
0.0 50 43 True False True False 3600 0.0 -6.4
0.0 50 43 True False True False 3600 0.0 -6.4
0.0 50 43 True False True False 3600 0.0 -6.4
0.1 50 44 True False True False 3600 0.0 -6.4
0.0 50 44 True False True False 3600 0.0 -6.4
0.0 50 44 True False True False 3600 0.0 -6.4
0.0 50 44 True False True False 3600 0.0 -6.4
0.15 50 44 True False True False 3600 0.0 -6.4
0.19 50 44 True False True False 3600 0.0 -6.4
0.16 50 44 True False True False 3600 0.0 -6.4
0.05 50 44 True False True False 3600 0.0 -6.4
0.0 50 44 True False True False 3600 0.0 -6.4
0.0 50 44 True False True False 3600 0.0 -6.4
0.0 50 44 True False True False 3600 0.0 -6.4
0.0 50 44 True False True False 3600 0.0 -6.4
0.0 50 44 True False True False 3600 0.0 -6.4
0.0 50 44 True False True False 3600 0.0 -6.4
0.0 50 44 True False True False 3600 0.0 -6.4
0.0 50 44 True False True False 3600 0.0 -6.4
0.0 50 44 True False True False 3600 0.0 -6.4
0.0 0 0 True False True False 3600 0.004166666666666667 0.2
0.28 30 45 True False True False 3600 0.004166666666666667 0.2
0.23 30 45 True False True False 3600 0.004166666666666667 0.2
0.11 30 45 True False True False 3600 0.004166666666666667 0.2
0.0 30 45 True False True False 3600 0.004166666666666667 0.2
0.05 30 45 True False True False 3600 0.004166666666666667 0.2
0.53 30 45 True False True False 3600 0.004166666666666667 0.2
0.67 30 45 True False True False 3600 0.004166666666666667 0.2
0.11 30 45 True False True False 3600 0.004166666666666667 0.2
0.0 30 45 True False True False 3600 0.004166666666666667 0.2
0.0 30 45 True False True False 3600 0.004166666666666667 0.2
0.0 30 45 True False True False 3600 0.004166666666666667 0.2
0.0 30 45 True False True False 3600 0.004166666666666667 0.2
0.1 30 45 True False True False 3600 0.004166666666666667 0.2
0.0 30 45 True False True False 3600 0.004166666666666667 0.2
0.0 30 45 True False True False 3600 0.004166666666666667 0.2
0.0 30 45 True False True False 3600 0.004166666666666667 0.2
0.0 30 45 True False True False 3600 0.004166666666666667 0.2
0.0 30 45 True False True False 3600 0.004166666666666667 0.2
0.0 30 45 True False True False 3600 0.004166666666666667 0.2
0.0 30 45 True False True False 3600 0.004166666666666667 0.2
0.7 30 46 True False True False 3600 0.004166666666666667 0.2
0.88 30 46 True False True False 3600 0.004166666666666667 0.2
0.78 30 46 True False True False 3600 0.004166666666666667 0.2
0.0 30 46 True False True False 3600 0.0625 3.6
0.0 30 46 True False True False 3600 0.0625 3.6
0.04 30 46 True False True False 3600 0.0625 3.6
0.0 30 46 True False True False 3600 0.0625 3.6
0.09 30 46 True False True False 3600 0.0625 3.6
0.78 30 46 True False True False 3600 0.0625 3.6
1.76 30 46 True False True False 3600 0.0625 3.6
1.34 30 46 True False True False 3600 0.0625 3.6
0.34 30 46 True False True False 3600 0.0625 3.6
0.75 30 46 True False True False 3600 0.0625 3.6
1.49 30 46 True False True False 3600 0.0625 3.6
0.13 30 46 True False True False 3600 0.0625 3.6
0.7 30 46 True False True False 3600 0.0625 3.6
0.04 30 46 True False True False 3600 0.0625 3.6
0.13 30 46 True False True False 3600 0.0625 3.6
0.81 30 46 True False True False 3600 0.0625 3.6
0.58 30 46 True False True False 3600 0.0625 3.6
0.61 30 46 True False True False 3600 0.0625 3.6
0.71 30 46 True False True False 3600 0.0625 3.6
1.73 30 46 True False True False 3600 0.0625 3.6
1.18 30 46 True False True False 3600 0.0625 3.6
1.1 30 46 True False True False 3600 0.0625 3.6
0.93 30 46 True False True False 3600 0.0625 3.6
0.05 30 46 True False True False 3600 0.0625 3.6
0.05 30 46 True False True False 3600 0.008333333333333333 2.9
0.0 30 46 True False True False 3600 0.008333333333333333 2.9
0.0 30 46 True False True False 3600 0.008333333333333333 2.9
0.0 30 46 True False True False 3600 0.008333333333333333 2.9
0.0 30 46 True False True False 3600 0.008333333333333333 2.9
0.0 30 46 True False True False 3600 0.008333333333333333 2.9
0.0 30 46 True False True False 3600 0.008333333333333333 2.9
0.0 30 46 True False True False 3600 0.008333333333333333 2.9
0.0 30 46 True False True False 3600 0.008333333333333333 2.9
0.0 30 46 True False True False 3600 0.008333333333333333 2.9
0.0 30 46 True False True False 3600 0.008333333333333333 2.9
0.0 30 46 True False True False 3600 0.008333333333333333 2.9
0.0 30 46 True False True False 3600 0.008333333333333333 2.9
0.42 30 47 True False True False 3600 0.008333333333333333 2.9
0.57 30 47 True False True False 3600 0.008333333333333333 2.9
0.5 30 47 True False True False 3600 0.008333333333333333 2.9
0.42 30 47 True False True False 3600 0.008333333333333333 2.9
0.49 30 47 True False True False 3600 0.008333333333333333 2.9
0.06 30 47 True False True False 3600 0.008333333333333333 2.9
0.37 30 47 True False True False 3600 0.008333333333333333 2.9
0.4 30 47 True False True False 3600 0.008333333333333333 2.9
0.41 30 47 True False True False 3600 0.008333333333333333 2.9
0.54 30 47 True False True False 3600 0.008333333333333333 2.9
1.27 30 47 True False True False 3600 0.008333333333333333 2.9
1.46 30 47 True False True False 3600 0.008333333333333333 1.6
1.26 30 47 True False True False 3600 0.008333333333333333 1.6
0.88 30 47 True False True False 3600 0.008333333333333333 1.6
0.8099999999999999 30 47 True False True False 3600 0.008333333333333333 1.6
1.02 30 47 True False True False 3600 0.008333333333333333 1.6
0.24 30 47 True False True False 3600 0.008333333333333333 1.6
0.26 30 47 True False True False 3600 0.008333333333333333 1.6
0.78 30 47 True False True False 3600 0.008333333333333333 1.6
0.23 30 47 True False True False 3600 0.008333333333333333 1.6
0.36 30 47 True False True False 3600 0.008333333333333333 1.6
0.07 30 47 True False True False 3600 0.008333333333333333 1.6
0.18 30 47 True False True False 3600 0.008333333333333333 1.6
0.0 30 47 True False True False 3600 0.008333333333333333 1.6
0.0 30 47 True False True False 3600 0.008333333333333333 1.6
0.0 30 47 True False True False 3600 0.008333333333333333 1.6
0.0 30 47 True False True False 3600 0.008333333333333333 1.6
0.0 30 47 True False True False 3600 0.008333333333333333 1.6
0.0 30 47 True False True False 3600 0.008333333333333333 1.6
0.0 30 47 True False True False 3600 0.008333333333333333 1.6
0.0 30 47 True False True False 3600 0.008333333333333333 1.6
0.0 30 47 True False True False 3600 0.008333333333333333 1.6
0.0 30 47 True False True False 3600 0.008333333333333333 1.6
0.0 30 47 True False True False 3600 0.008333333333333333 1.6
0.0 30 47 True False True False 3600 0.008333333333333333 1.6
0.0 0 0 False False False True 86400 0.1 3.7
0.0 0 0 True False True False 3600 0.0 3.0
0.0 0 0 True False True False 3600 0.0 3.0
0.0 0 0 True False True False 3600 0.0 3.0
0.44 30 48 True False True False 3600 0.0 3.0
0.75 30 48 True False True False 3600 0.0 3.0
0.45999999999999996 30 48 True False True False 3600 0.0 3.0
0.3 30 48 True False True False 3600 0.0 3.0
0.33999999999999997 30 48 True False True False 3600 0.0 3.0
0.8300000000000001 30 48 True False True False 3600 0.0 3.0
0.7000000000000001 30 48 True False True False 3600 0.0 3.0
0.47 30 48 True False True False 3600 0.0 3.0
0.73 30 48 True False True False 3600 0.0 3.0
0.64 30 48 True False True False 3600 0.0 3.0
0.83 30 48 True False True False 3600 0.0 3.0
0.9400000000000001 30 48 True False True False 3600 0.0 3.0
0.71 30 48 True False True False 3600 0.0 3.0
0.5800000000000001 30 48 True False True False 3600 0.0 3.0
0.52 30 48 True False True False 3600 0.0 3.0
0.38 30 48 True False True False 3600 0.0 3.0
0.41 30 48 True False True False 3600 0.0 3.0
0.26 30 48 True False True False 3600 0.0 3.0
0.44 30 48 True False True False 3600 0.0 3.0
0.23 30 48 True False True False 3600 0.0 3.0
0.16 30 48 True False True False 3600 0.0 3.0
0.39 50 49 True False True False 3600 0.0 -5.5
0.6699999999999999 50 49 True False True False 3600 0.0 -5.5
0.32 50 49 True False True False 3600 0.0 -5.5
0.21 50 49 True False True False 3600 0.0 -5.5
0.32 50 49 True False True False 3600 0.0 -5.5
0.45 50 49 True False True False 3600 0.0 -5.5
0.23 50 49 True False True False 3600 0.0 -5.5
0.32 50 49 True False True False 3600 0.0 -5.5
0.21000000000000002 50 49 True False True False 3600 0.0 -5.5
0.22 50 49 True False True False 3600 0.0 -5.5
0.0 50 49 True False True False 3600 0.0 -5.5
0.1 50 49 True False True False 3600 0.0 -5.5
0.21000000000000002 50 49 True False True False 3600 0.0 -5.5
0.05 50 49 True False True False 3600 0.0 -5.5
0.0 50 49 True False True False 3600 0.0 -5.5
0.32 50 49 True False True False 3600 0.0 -5.5
0.1 50 49 True False True False 3600 0.0 -5.5
0.27 50 49 True False True False 3600 0.0 -5.5
0.16 50 49 True False True False 3600 0.0 -5.5
0.05 50 49 True False True False 3600 0.0 -5.5
0.0 50 49 True False True False 3600 0.0 -5.5
0.0 50 49 True False True False 3600 0.0 -5.5
0.0 50 49 True False True False 3600 0.0 -5.5
0.0 50 49 True False True False 3600 0.0 -5.5
0.0 50 49 True False True False 3600 0.0 -11.6
0.0 50 49 True False True False 3600 0.0 -11.6
0.0 50 49 True False True False 3600 0.0 -11.6
0.0 50 49 True False True False 3600 0.0 -11.6
0.0 50 49 True False True False 3600 0.0 -11.6
0.0 50 49 True False True False 3600 0.0 -11.6
0.0 50 49 True False True False 3600 0.0 -11.6
0.0 50 49 True False True False 3600 0.0 -11.6
0.0 50 49 True False True False 3600 0.0 -11.6
0.0 50 49 True False True False 3600 0.0 -11.6
0.0 50 49 True False True False 3600 0.0 -11.6
0.0 50 49 True False True False 3600 0.0 -11.6
0.0 50 49 True False True False 3600 0.0 -11.6
0.0 50 49 True False True False 3600 0.0 -11.6
0.0 50 49 True False True False 3600 0.0 -11.6
0.0 50 49 True False True False 3600 0.0 -11.6
0.0 50 49 True False True False 3600 0.0 -11.6
0.0 50 49 True False True False 3600 0.0 -11.6
0.0 50 49 True False True False 3600 0.0 -11.6
0.0 50 49 True False True False 3600 0.0 -11.6
0.0 50 49 True False True False 3600 0.0 -11.6
0.0 50 49 True False True False 3600 0.0 -11.6
0.0 50 49 True False True False 3600 0.0 -11.6
0.0 50 49 True False True False 3600 0.0 -11.6
0.0 0 0 False False False True 86400 0.0 -2.0
0.0 0 0 True False True False 3600 0.004166666666666667 -3.8
0.0 0 0 True False True False 3600 0.004166666666666667 -3.8
0.0 0 0 True False True False 3600 0.004166666666666667 -3.8
0.0 0 0 True False True False 3600 0.004166666666666667 -3.8
0.0 0 0 True False True False 3600 0.004166666666666667 -3.8
0.0 0 0 True False True False 3600 0.004166666666666667 -3.8
0.0 0 0 True False True False 3600 0.004166666666666667 -3.8
0.0 0 0 True False True False 3600 0.004166666666666667 -3.8
0.0 0 0 True False True False 3600 0.004166666666666667 -3.8
0.0 0 0 True False True False 3600 0.004166666666666667 -3.8
0.0 0 0 True False True False 3600 0.004166666666666667 -3.8
0.0 0 0 True False True False 3600 0.004166666666666667 -3.8
0.0 0 0 True False True False 3600 0.004166666666666667 -3.8
0.0 0 0 True False True False 3600 0.004166666666666667 -3.8
0.0 0 0 True False True False 3600 0.004166666666666667 -3.8
0.0 0 0 True False True False 3600 0.004166666666666667 -3.8
0.42000000000000004 50 50 True False True False 3600 0.004166666666666667 -3.8
0.9 50 50 True False True False 3600 0.004166666666666667 -3.8
1.01 50 50 True False True False 3600 0.004166666666666667 -3.8
0.8 50 50 True False True False 3600 0.004166666666666667 -3.8
0.68 50 50 True False True False 3600 0.004166666666666667 -3.8
0.08 50 50 True False True False 3600 0.004166666666666667 -3.8
0.0 50 50 True False True False 3600 0.004166666666666667 -3.8
0.14 50 50 True False True False 3600 0.004166666666666667 -3.8
0.1 50 50 True False True False 3600 0.004166666666666667 -1.3
0.18 50 50 True False True False 3600 0.004166666666666667 -1.3
0.27 50 50 True False True False 3600 0.004166666666666667 -1.3
0.0 50 50 True False True False 3600 0.004166666666666667 -1.3
0.0 50 50 True False True False 3600 0.004166666666666667 -1.3
0.0 50 50 True False True False 3600 0.004166666666666667 -1.3
0.0 50 50 True False True False 3600 0.004166666666666667 -1.3
0.0 50 50 True False True False 3600 0.004166666666666667 -1.3
0.0 50 50 True False True False 3600 0.004166666666666667 -1.3
0.0 50 50 True False True False 3600 0.004166666666666667 -1.3
0.0 50 50 True False True False 3600 0.004166666666666667 -1.3
0.05 50 51 True False True False 3600 0.004166666666666667 -1.3
0.06 50 51 True False True False 3600 0.004166666666666667 -1.3
0.05 50 51 True False True False 3600 0.004166666666666667 -1.3
0.0 50 51 True False True False 3600 0.004166666666666667 -1.3
0.0 50 51 True False True False 3600 0.004166666666666667 -1.3
0.0 50 51 True False True False 3600 0.004166666666666667 -1.3
0.0 50 51 True False True False 3600 0.004166666666666667 -1.3
0.0 50 51 True False True False 3600 0.004166666666666667 -1.3
0.0 50 51 True False True False 3600 0.004166666666666667 -1.3
0.0 50 51 True False True False 3600 0.004166666666666667 -1.3
0.0 50 51 True False True False 3600 0.004166666666666667 -1.3
0.0 50 51 True False True False 3600 0.004166666666666667 -1.3
0.0 50 51 True False True False 3600 0.004166666666666667 -1.3
0.0 0 0 False False False True 86400 0.1 3.9
0.0 0 0 False False False True 86400 0.0 -1.6
0.0 0 0 False False False True 86400 0.0 2.2
0.0 0 0 False False False True 86400 0.1 -3.1
0.0 0 0 False False False True 86400 0.0 -7.1
0.0 0 0 False False False True 86400 0.0 -6.5
