-;-;-;-;-;kg N/ha/year;kg N/ha/year;kg N/ha/a;kg N/ha/a;day of year;-;;mm
1.5354424;0.087367766;13.828497;16.70934;44.607944;40.0;3.7500000000000036;33.437805;48.575775;91;0.4281106621875588;3;1350
0.6776463;0.7520121;15.813276;11.42424;25.84106;40.0;3.7500000000000036;46.384125;46.670288;91;0.4281106621875588;3;1350
3.110003;0.6120447;12.821284;5.3299103;19.758972;40.0;3.7500000000000036;80.17376;37.535576;91;0.4281106621875588;3;1350
0.5184935;0.4004983;18.228544;9.2289715;81.7536;40.0;3.7500000000000036;12.72945;16.411377;91;0.4281106621875588;3;1350
1.3582085;0.69579893;18.022457;8.524958;96.86755;40.0;3.7500000000000036;41.589115;41.45189;91;0.4281106621875588;3;1350
0.4913945;0.9122669;2.1050124;13.687214;75.74485;40.0;3.7500000000000036;93.64996;51.62641;91;0.4281106621875588;3;1350
2.8346605;0.043840617;4.59993;19.124538;7.181098;40.0;3.7500000000000036;61.874214;22.035986;91;0.4281106621875588;3;1350
0.969623;0.6314027;8.520008;9.696359;93.911674;40.0;3.7500000000000036;84.40871;91.723915;91;0.4281106621875588;3;1350
3.129955;0.22598563;7.4807014;13.13803;45.907448;40.0;3.7500000000000036;53.51627;10.754116;91;0.4281106621875588;3;1350
3.9961526;0.47939637;10.985878;4.3762035;27.282522;40.0;3.7500000000000036;18.75162;30.140574;91;0.4281106621875588;3;1350
4.1450276;0.42974132;6.064104;11.913501;77.405945;40.0;3.7500000000000036;26.82452;71.18283;91;0.4281106621875588;3;1350
1.6858089;0.39607987;16.151724;14.839849;1.3720396;40.0;3.7500000000000036;78.22741;84.11229;91;0.4281106621875588;3;1350
2.8349817;0.19845253;1.1423831;15.511164;4.0093613;40.0;3.7500000000000036;87.76968;52.637066;91;0.4281106621875588;3;1350
2.9024518;0.8046234;16.038748;19.498884;76.10203;40.0;3.7500000000000036;52.078762;62.97483;91;0.4281106621875588;3;1350
2.4698584;0.38572538;8.474035;19.763702;16.886501;40.0;3.7500000000000036;54.321095;34.57017;91;0.4281106621875588;3;1350
3.3445468;0.8883243;1.0975652;10.793772;47.757816;40.0;3.7500000000000036;50.511005;95.890175;91;0.4281106621875588;3;1350
1.2084183;0.3611216;17.094221;17.35135;52.953773;40.0;3.7500000000000036;11.65268;67.974785;91;0.4281106621875588;3;1350
4.9003677;0.8413162;9.488336;15.005421;99.37884;40.0;3.7500000000000036;18.595886;21.831945;91;0.4281106621875588;3;1350
0.67078316;0.54902166;14.769806;10.967379;33.61633;40.0;3.7500000000000036;99.26993;76.27856;91;0.4281106621875588;3;1350
4.1802616;0.391769;17.690525;1.5713003;31.080702;40.0;38.676046111994886;13.781227;21.499496;91;0.1840413663658926;3;1350
3.0516608;0.7069919;1.6519421;19.563318;47.89717;40.0;38.676046111994886;41.407215;46.302334;91;0.1840413663658926;3;1350
1.3753028;0.7887881;5.981079;19.339304;48.9091;40.0;38.676046111994886;72.16176;54.209515;91;0.1840413663658926;3;1350
3.77924;0.48786387;3.2589402;10.844708;55.287865;40.0;38.676046111994886;48.234783;75.017136;91;0.1840413663658926;3;1350
0.6055083;0.43116623;2.862193;7.544295;87.95017;40.0;38.676046111994886;98.43974;99.66948;91;0.1840413663658926;3;1350
3.9172056;0.5816448;18.96718;3.1239102;71.19348;40.0;38.676046111994886;12.946482;43.4339;91;0.1840413663658926;3;1350
3.031929;0.5893117;16.305819;2.0475256;86.329285;40.0;38.676046111994886;88.710304;70.8163;91;0.1840413663658926;3;1350
0.73160154;0.43122444;7.929778;16.264713;39.268368;40.0;38.676046111994886;22.126984;70.51554;91;0.1840413663658926;3;1350
0.5816267;0.76008624;14.058568;8.779355;77.33119;40.0;38.676046111994886;28.433989;26.577034;91;0.1840413663658926;3;1350
3.8040144;0.40572423;18.46946;11.693786;96.14952;40.0;38.676046111994886;57.54734;67.85638;91;0.1840413663658926;3;1350
1.6060923;0.45846835;5.1954565;6.7280593;8.798394;40.0;38.676046111994886;88.43092;89.147644;91;0.1840413663658926;3;1350
4.468649;0.609265;1.268864;12.6659155;44.07619;40.0;38.676046111994886;47.267296;60.016094;91;0.1840413663658926;3;1350
3.8579504;0.98698044;16.658058;15.416614;60.04105;40.0;38.676046111994886;36.42165;53.179893;91;0.1840413663658926;3;1350
3.5513132;0.26807925;14.731268;17.964958;58.986183;40.0;38.676046111994886;46.150482;68.27947;91;0.1840413663658926;3;1350
1.537309;0.23963328;4.044888;10.425602;51.79539;40.0;38.676046111994886;18.4909;82.616356;91;0.1840413663658926;3;1350
3.6029336;0.18511839;10.303271;6.703513;82.41857;40.0;38.676046111994886;85.441086;30.27488;91;0.1840413663658926;3;1350
4.751109;0.69254977;4.048244;2.4593124;21.833176;40.0;38.676046111994886;92.36936;24.679312;91;0.1840413663658926;3;1350
0.6394872;0.4546037;12.449663;17.226252;96.595406;40.0;38.676046111994886;70.81972;68.611206;91;0.1840413663658926;3;1350
1.7655807;0.3947203;13.303829;17.217787;81.06193;40.0;38.676046111994886;50.020267;13.112531;91;0.1840413663658926;3;1350
1.3264269;0.21204947;6.2569714;7.714295;30.008888;40.0;38.676046111994886;65.273575;84.27451;91;0.1840413663658926;3;1350
2.0876007;0.892227;15.835905;4.9379473;4.22799;40.0;38.676046111994886;59.668015;37.18664;91;0.1840413663658926;3;1350
3.7631967;0.44874132;9.998331;13.7944145;72.37531;40.0;38.676046111994886;14.639964;19.98818;91;0.1840413663658926;3;1350
2.4763644;0.6116164;14.4208;15.376531;3.6169443;40.0;38.676046111994886;45.49792;78.82058;91;0.1840413663658926;3;1350
2.939507;0.12140428;13.156412;14.714618;49.176884;40.0;38.676046111994886;69.11458;30.06029;91;0.1840413663658926;3;1350
1.7079434;0.116892494;9.56442;2.3543682;58.623028;40.0;38.676046111994886;86.30192;46.128387;91;0.1840413663658926;3;1350
0.8781885;0.076680996;6.561628;19.700348;97.891624;40.0;38.676046111994886;42.30757;47.24808;91;0.1840413663658926;3;1350
1.4812815;0.37367263;4.8817835;11.345885;32.082737;40.0;38.676046111994886;83.73449;83.82086;91;0.1840413663658926;3;1350
4.3264656;0.47815773;15.172936;12.558568;72.11579;40.0;38.676046111994886;78.12244;33.798126;91;0.1840413663658926;3;1350
3.0916014;0.25213236;13.196926;1.8611583;95.48178;40.0;38.676046111994886;93.63791;66.987915;91;0.1840413663658926;3;1350
2.0143456;0.35618073;6.337897;1.2242645;46.82766;40.0;38.676046111994886;99.04878;99.87787;91;0.1840413663658926;3;1350
3.9915488;0.016197434;19.374884;3.4003348;12.953414;40.0;38.676046111994886;13.755903;63.94184;91;0.1840413663658926;3;1350
0.50939566;0.3575776;16.39644;8.428603;13.188446;40.0;38.676046111994886;49.372364;22.687647;91;0.1840413663658926;3;1350
1.4186772;0.12797962;3.4092429;18.95071;39.563076;40.0;38.676046111994886;79.620415;35.49378;91;0.1840413663658926;3;1350
1.3044951;0.13710064;4.088705;14.832411;33.128784;40.0;38.676046111994886;84.08499;58.1609;91;0.1840413663658926;3;1350
4.92975;0.014461037;11.336908;19.985346;32.33323;40.0;38.676046111994886;17.45688;39.007072;91;0.1840413663658926;3;1350
3.5892732;0.69941676;2.9452114;13.917616;48.971363;40.0;38.676046111994886;64.593155;56.490013;91;0.1840413663658926;3;1350
3.1653726;0.93197095;19.322422;2.895426;54.196663;40.0;38.676046111994886;90.86073;58.890034;91;0.1840413663658926;3;1350
0.22392784;0.6253301;13.122445;14.195431;27.278421;40.0;38.676046111994886;30.435316;76.19786;91;0.1840413663658926;3;1350
1.0846881;0.10524003;2.2573068;13.185272;44.57992;40.0;38.676046111994886;41.262318;66.0653;91;0.1840413663658926;3;1350
3.2505982;0.98975295;9.426229;17.83987;65.514145;40.0;38.676046111994886;45.536316;72.81487;91;0.1840413663658926;3;1350
2.0226529;0.9758293;5.217401;11.340638;56.139652;40.0;38.676046111994886;45.508396;29.647593;91;0.1840413663658926;3;1350
4.6365457;0.4735522;10.318564;5.6658955;75.75397;40.0;38.676046111994886;60.553566;48.08904;91;0.1840413663658926;3;1350
3.8706763;0.116790526;5.6934843;14.921625;28.135654;40.0;38.676046111994886;15.472578;84.26169;91;0.1840413663658926;3;1350
2.3474436;0.7235319;16.804127;15.314672;38.29977;40.0;38.676046111994886;80.12708;77.69995;91;0.1840413663658926;3;1350
3.7976718;0.9618535;14.700885;10.769911;55.791374;40.0;38.676046111994886;21.058937;26.383514;91;0.1840413663658926;3;1350
4.881941;0.78091264;18.224985;2.8017015;90.88865;40.0;38.676046111994886;83.19844;15.756932;91;0.1840413663658926;3;1350
2.412708;0.6279608;4.7611947;8.861734;61.58563;40.0;38.676046111994886;11.538492;68.785126;91;0.1840413663658926;3;1350
3.2841244;0.61472356;8.322453;16.958536;29.497826;40.0;38.676046111994886;80.83234;49.966976;91;0.1840413663658926;3;1350
4.60959;0.9781389;16.303864;6.768977;4.6509275;40.0;38.676046111994886;41.97404;46.94265;91;0.1840413663658926;3;1350
1.3936384;0.08238814;8.1030855;14.901411;51.952225;40.0;38.676046111994886;69.027245;12.251689;91;0.1840413663658926;3;1350
4.455478;0.15806046;8.20268;5.81668;95.10455;40.0;38.676046111994886;26.125483;44.348972;91;0.1840413663658926;3;1350
0.6682146;0.8325033;19.73473;7.2454634;67.03971;40.0;38.676046111994886;58.330868;26.083187;91;0.1840413663658926;3;1350
3.3125513;0.15366195;15.6464;7.40389;43.022667;40.0;38.676046111994886;36.92002;13.09171;91;0.1840413663658926;3;1350
3.9576232;0.3894635;17.355534;3.5751624;8.605981;40.0;38.676046111994886;10.35322;45.900745;91;0.1840413663658926;3;1350
3.1501098;0.28868425;8.732484;7.672125;12.523992;40.0;38.676046111994886;75.26269;84.23344;91;0.1840413663658926;3;1350
2.578567;0.25101027;12.132452;14.748709;74.61959;40.0;38.676046111994886;21.80583;90.22337;91;0.1840413663658926;3;1350
3.1632662;0.03546473;9.560518;8.624895;32.27101;40.0;38.676046111994886;94.57338;31.436485;91;0.1840413663658926;3;1350
0.9279858;0.57058877;9.555578;6.694983;29.98737;40.0;38.676046111994886;58.935204;34.747578;91;0.1840413663658926;3;1350
1.2347394;0.40722713;3.4262836;14.313486;23.8536;40.0;38.676046111994886;10.150688;18.871168;91;0.1840413663658926;3;1350
1.4955169;0.5560743;17.000525;10.794097;89.826584;40.0;38.676046111994886;95.04307;91.836876;91;0.1840413663658926;3;1350
3.069341;0.31146312;8.420306;9.281439;31.23674;40.0;38.676046111994886;21.950533;15.869245;91;0.1840413663658926;3;1350
2.3211253;0.9420462;12.054664;16.126963;18.514149;40.0;38.676046111994886;85.0547;94.35484;91;0.1840413663658926;3;1350
1.373484;0.5954337;17.284365;8.256953;37.355316;40.0;38.676046111994886;39.635006;67.73022;91;0.1840413663658926;3;1350
4.4374847;0.961595;15.696068;11.342608;71.3364;40.0;38.676046111994886;61.125584;80.78486;91;0.1840413663658926;3;1350
1.9948249;0.3565059;4.7665215;1.603722;42.0123;40.0;38.676046111994886;85.21527;29.79861;91;0.1840413663658926;3;1350
2.3409522;0.012266642;12.751716;7.448907;76.74583;40.0;38.676046111994886;14.514235;64.67642;91;0.1840413663658926;3;1350
2.1665652;0.7834529;10.418891;5.5011635;68.5183;40.0;38.676046111994886;71.20522;19.791723;91;0.1840413663658926;3;1350
1.0733262;0.8291051;5.9428906;17.829245;36.20685;40.0;38.676046111994886;23.372412;69.27994;91;0.1840413663658926;3;1350
3.7118096;0.06811637;1.7763002;1.4000006;87.63999;40.0;38.676046111994886;74.47563;64.03243;91;0.1840413663658926;3;1350
2.3525996;0.6291155;12.966035;14.300862;8.314777;40.0;38.676046111994886;24.46336;84.15041;91;0.1840413663658926;3;1350
0.27803412;0.6644077;15.817244;15.367779;73.78144;40.0;38.676046111994886;11.97493;68.04221;91;0.1840413663658926;3;1350
4.8272657;0.15427653;18.89265;7.317524;51.27467;40.0;38.676046111994886;23.989431;97.4375;91;0.1840413663658926;3;1350
4.1156654;0.5569993;7.7446914;5.8848643;32.73406;40.0;38.676046111994886;66.3164;54.129864;91;0.1840413663658926;3;1350
3.673085;0.2507669;8.585126;4.1318593;41.459423;40.0;38.676046111994886;98.71541;59.671818;91;0.1840413663658926;3;1350
4.371641;0.026287187;4.097107;6.264978;59.19059;40.0;38.676046111994886;97.31098;16.826708;91;0.1840413663658926;3;1350
4.552675;0.86824197;19.707705;18.364864;28.07135;40.0;38.676046111994886;77.11221;19.742208;91;0.1840413663658926;3;1350
1.8199506;0.49677822;17.142153;1.823403;61.08571;40.0;38.676046111994886;84.21224;25.61513;91;0.1840413663658926;3;1350
3.1326017;0.7838821;19.194471;9.677592;53.474323;40.0;38.676046111994886;88.65681;20.65556;91;0.1840413663658926;3;1350
3.1222775;0.7256641;10.411595;6.023241;77.10994;40.0;38.676046111994886;57.551838;22.357672;91;0.1840413663658926;3;1350
1.4830384;0.9937682;4.9858465;14.221548;18.7589;40.0;38.676046111994886;30.574224;33.442417;91;0.1840413663658926;3;1350
1.2653708;0.44357386;11.890507;7.344148;36.300823;40.0;38.676046111994886;69.49862;35.060326;91;0.1840413663658926;3;1350
0.7467548;0.4332751;8.069746;7.5732646;51.56407;40.0;38.676046111994886;22.743357;72.60111;91;0.1840413663658926;3;1350
3.3647082;0.28893802;7.609424;2.107597;73.02335;40.0;38.676046111994886;84.91246;53.778984;91;0.1840413663658926;3;1350
3.9484112;0.62889576;2.5649214;18.299435;34.265923;40.0;38.676046111994886;47.088192;93.434395;91;0.1840413663658926;3;1350
3.8525743;0.49125138;2.3898351;10.910159;31.25858;40.0;38.676046111994886;33.98426;40.86427;91;0.1840413663658926;3;1350
1.7181218;0.7314735;8.197172;2.3107479;89.40959;40.0;38.676046111994886;85.91122;15.707148;91;0.1840413663658926;3;1350
1.1852473;0.36294657;18.597773;15.282751;11.78572;40.0;38.676046111994886;20.007326;85.976944;91;0.1840413663658926;3;1350
2.377348;0.13953629;14.737451;15.820639;72.997284;40.0;38.676046111994886;97.734375;85.84062;91;0.1840413663658926;3;1350
2.8247046;0.8638111;15.450613;9.761657;80.62837;40.0;38.676046111994886;95.53706;42.695953;91;0.1840413663658926;3;1350
4.611618;0.82976645;5.451523;19.603437;26.876743;40.0;38.676046111994886;64.790924;16.336609;91;0.1840413663658926;3;1350
4.3991513;0.35749018;14.956062;5.2940016;44.2743;40.0;38.676046111994886;74.09145;89.27879;91;0.1840413663658926;3;1350
4.5970798;0.6934482;8.720063;17.040066;52.463062;40.0;38.676046111994886;13.343449;94.01843;91;0.1840413663658926;3;1350
4.2812595;0.49747887;2.1284215;17.082193;77.28828;40.0;38.676046111994886;49.337475;99.74513;91;0.1840413663658926;3;1350
4.82999;0.76336235;8.501458;10.903303;87.529;40.0;38.676046111994886;89.61549;45.194424;91;0.1840413663658926;3;1350
2.4344;0.39623106;3.4938219;11.26205;39.874763;40.0;38.676046111994886;11.036994;21.441824;91;0.1840413663658926;3;1350
0.42787278;0.54028285;17.22029;3.1332982;35.48879;40.0;38.676046111994886;36.155792;44.000996;91;0.1840413663658926;3;1350
0.60109776;0.06723794;16.965588;3.531044;35.774483;40.0;38.676046111994886;41.84566;62.701054;91;0.1840413663658926;3;1350
2.0733254;0.18316089;6.46191;9.0329;20.356266;40.0;38.676046111994886;70.757164;13.894288;91;0.1840413663658926;3;1350
1.436898;0.78394794;12.626524;18.443943;6.5066895;40.0;38.676046111994886;73.43551;34.679333;91;0.1840413663658926;3;1350
1.0157149;0.38774982;7.9114347;5.0759773;89.017685;40.0;38.676046111994886;15.867065;94.77511;91;0.1840413663658926;3;1350
4.775378;0.04475437;3.9302974;10.025061;31.882421;40.0;21.73359627469801;29.576376;13.97671;91;0.2698831122081968;3;1350
1.1380141;0.17595993;13.338738;2.2206361;2.100502;40.0;21.73359627469801;84.294754;23.58535;91;0.2698831122081968;3;1350
4.8050203;0.41748205;15.442026;6.6854377;15.36986;40.0;21.73359627469801;27.263597;62.292152;91;0.2698831122081968;3;1350
3.8520265;0.720734;15.719732;8.068099;94.3007;40.0;21.73359627469801;35.788044;96.196075;91;0.2698831122081968;3;1350
3.2765393;0.3698502;3.8351912;19.294727;7.0472517;40.0;21.73359627469801;24.601988;94.62859;91;0.2698831122081968;3;1350
3.444891;0.7477339;10.738992;4.6677485;69.51096;40.0;21.73359627469801;77.88847;33.17682;91;0.2698831122081968;3;1350
1.7910768;0.85947996;1.4540877;2.913647;78.30746;40.0;21.73359627469801;12.439581;65.23836;91;0.2698831122081968;3;1350
3.3028498;0.34772524;2.7132204;2.0213037;75.072914;40.0;21.73359627469801;37.172173;96.850914;91;0.2698831122081968;3;1350
1.0961221;0.8023718;2.5399718;10.918826;34.008644;40.0;21.73359627469801;57.908363;66.67116;91;0.2698831122081968;3;1350
4.700986;0.13561186;2.086625;10.86959;64.319786;40.0;21.73359627469801;10.541839;29.941069;91;0.2698831122081968;3;1350
1.6486081;0.4211307;7.3416176;4.721145;28.89395;40.0;21.73359627469801;95.85875;72.42786;91;0.2698831122081968;3;1350
1.4248953;0.10658677;7.7959123;5.702842;42.237766;40.0;21.73359627469801;88.23602;56.011223;91;0.2698831122081968;3;1350
3.6135814;0.062002707;14.259537;7.058164;83.270096;40.0;21.73359627469801;68.25846;54.440083;91;0.2698831122081968;3;1350
3.3509538;0.0738821;7.2677145;1.1795495;61.05369;40.0;21.73359627469801;49.521774;53.95388;91;0.2698831122081968;3;1350
2.3662348;0.11370451;3.6675203;16.52406;47.38664;40.0;21.73359627469801;23.977621;20.127483;91;0.2698831122081968;3;1350
3.2357419;0.83736867;18.990637;15.682669;69.01091;40.0;21.73359627469801;59.82754;81.04919;91;0.2698831122081968;3;1350
0.96556675;0.54824036;17.634052;7.084825;74.284225;40.0;21.73359627469801;31.528717;41.226013;91;0.2698831122081968;3;1350
3.4319758;0.9479143;3.3602893;11.911666;93.07745;40.0;21.73359627469801;67.42156;26.627712;91;0.2698831122081968;3;1350
1.4989313;0.5426203;7.892795;7.235418;77.07213;40.0;21.73359627469801;23.102749;49.67725;91;0.2698831122081968;3;1350
1.5096127;0.63242424;4.1936083;1.5090435;48.392693;40.0;21.73359627469801;74.54073;67.87405;91;0.2698831122081968;3;1350
0.9784637;0.19263913;19.223118;12.20599;22.585611;40.0;21.73359627469801;39.061462;59.80975;91;0.2698831122081968;3;1350
1.7954103;0.5451752;7.763574;14.710779;47.57239;40.0;21.73359627469801;55.178356;83.71885;91;0.2698831122081968;3;1350
1.7900051;0.3914495;2.864231;7.3431454;44.54944;40.0;21.73359627469801;24.564304;85.89808;91;0.2698831122081968;3;1350
2.3800592;0.932121;14.810036;5.5860653;60.310165;40.0;21.73359627469801;33.064915;65.85292;91;0.2698831122081968;3;1350
1.1140137;0.934582;14.522633;6.02035;62.919205;40.0;21.73359627469801;50.51906;59.65364;91;0.2698831122081968;3;1350
1.1264361;0.20651363;5.5796547;7.6328263;22.47098;40.0;21.73359627469801;51.236317;61.005768;91;0.2698831122081968;3;1350
2.8003452;0.62392956;7.107775;9.88363;80.80638;40.0;21.73359627469801;99.98;45.379513;91;0.2698831122081968;3;1350
0.81861156;0.641794;8.885359;15.343459;41.916283;40.0;21.73359627469801;40.18793;52.23431;91;0.2698831122081968;3;1350
3.5067055;0.56690973;6.0863;4.7811685;78.93812;40.0;21.73359627469801;17.594006;57.40409;91;0.2698831122081968;3;1350
4.730946;0.13308641;6.4888663;14.420603;2.548422;40.0;21.73359627469801;57.179676;82.0784;91;0.2698831122081968;3;1350
2.248619;0.6574752;16.230217;19.326405;77.21062;40.0;21.73359627469801;38.964317;77.127914;91;0.2698831122081968;3;1350
4.5253053;0.8010944;15.285162;4.425205;55.38057;40.0;21.73359627469801;88.9999;27.602308;91;0.2698831122081968;3;1350
0.67191964;0.35177377;14.159955;10.644385;42.898277;40.0;21.73359627469801;28.926836;98.00444;91;0.2698831122081968;3;1350
0.40619662;0.5194062;14.048697;7.8642497;15.119554;40.0;21.73359627469801;87.009674;96.88126;91;0.2698831122081968;3;1350
3.6625707;0.12516467;10.915756;12.408647;88.78137;40.0;21.73359627469801;69.721954;35.12991;91;0.2698831122081968;3;1350
3.8529036;0.9313818;7.6675043;17.736084;6.2566333;40.0;21.73359627469801;26.919052;99.896736;91;0.2698831122081968;3;1350
4.24668;0.118442476;14.690354;17.840511;12.254537;40.0;21.73359627469801;46.472244;57.25969;91;0.2698831122081968;3;1350
0.47272485;0.21629333;3.210987;9.4179535;84.755295;40.0;21.73359627469801;54.318928;30.406214;91;0.2698831122081968;3;1350
3.929154;0.30549368;3.6803396;15.389651;69.17397;40.0;21.73359627469801;56.961914;74.844795;91;0.2698831122081968;3;1350
2.007386;0.82753235;3.399039;10.714789;84.55027;40.0;21.73359627469801;45.73854;14.316021;91;0.2698831122081968;3;1350
1.6560206;0.70364934;14.921643;15.668134;97.21433;40.0;21.73359627469801;62.616505;71.88721;91;0.2698831122081968;3;1350
1.0305148;0.016944293;12.239277;17.802862;34.672928;40.0;21.73359627469801;74.50672;85.15029;91;0.2698831122081968;3;1350
4.9808755;0.19172592;9.553047;14.524333;81.09645;40.0;21.73359627469801;55.55654;41.549213;91;0.2698831122081968;3;1350
0.50558525;0.75264966;10.048395;2.1543772;4.8004274;40.0;21.73359627469801;64.21898;40.11628;91;0.2698831122081968;3;1350
4.1696386;0.40979615;16.723627;5.660592;91.25814;40.0;21.73359627469801;87.36358;34.51808;91;0.2698831122081968;3;1350
3.2695732;0.0359514;3.3119159;15.929801;64.05602;40.0;21.73359627469801;54.797665;46.67453;91;0.2698831122081968;3;1350
3.7283862;0.9642777;8.281641;1.3732448;90.42676;40.0;21.73359627469801;47.46693;61.60946;91;0.2698831122081968;3;1350
3.6162422;0.15972058;15.443158;10.840841;56.836514;40.0;21.73359627469801;32.29758;78.58532;91;0.2698831122081968;3;1350
4.3204856;0.51536196;13.498948;12.597972;63.474586;40.0;21.73359627469801;21.822842;89.79548;91;0.2698831122081968;3;1350
1.082202;0.25583294;9.267788;16.579926;93.06477;40.0;21.73359627469801;36.303135;59.37033;91;0.2698831122081968;3;1350
0.20395815;0.7400946;5.262483;16.325716;30.930574;40.0;21.73359627469801;46.55473;52.74902;91;0.2698831122081968;3;1350
3.0729368;0.77895886;18.982384;2.390425;35.098442;40.0;21.73359627469801;78.783195;43.721508;91;0.2698831122081968;3;1350
1.8985214;0.4032482;8.750468;13.91421;85.31867;40.0;21.73359627469801;29.56859;63.581326;91;0.2698831122081968;3;1350
0.7941792;0.6618651;17.678865;16.015709;96.53654;40.0;21.73359627469801;73.193146;23.038055;91;0.2698831122081968;3;1350
1.093466;0.90998286;15.778779;3.0033565;67.107025;40.0;21.73359627469801;17.11305;52.026016;91;0.2698831122081968;3;1350
1.7923967;0.816661;17.36907;10.222856;43.577408;40.0;21.73359627469801;24.25521;55.791016;91;0.2698831122081968;3;1350
0.53712016;0.42074874;1.321518;13.337807;11.99985;40.0;21.73359627469801;39.369568;66.63635;91;0.2698831122081968;3;1350
0.47318336;0.4470613;10.070437;7.5055766;61.12637;40.0;21.73359627469801;52.283978;16.166813;91;0.2698831122081968;3;1350
4.596926;0.8880095;5.9292426;8.040113;82.59639;40.0;21.73359627469801;26.283556;48.671207;91;0.2698831122081968;3;1350
1.6980932;0.044029072;6.2064056;2.954668;11.878157;40.0;21.73359627469801;20.082785;78.559235;91;0.2698831122081968;3;1350
4.914707;0.032583456;6.126966;15.712946;29.768852;40.0;21.73359627469801;60.924294;80.56371;91;0.2698831122081968;3;1350
4.828962;0.21373738;8.396959;5.505261;11.072651;40.0;21.73359627469801;47.078915;58.88868;91;0.2698831122081968;3;1350
0.88434213;0.8293454;8.803388;9.263512;34.55032;40.0;21.73359627469801;47.43031;88.47001;91;0.2698831122081968;3;1350
3.6316366;0.16168106;13.046764;10.81125;58.1435;40.0;21.73359627469801;37.715202;77.92905;91;0.2698831122081968;3;1350
3.0838635;0.2924265;6.7069263;2.6577473;13.871462;40.0;21.73359627469801;43.412277;81.756485;91;0.2698831122081968;3;1350
3.515106;0.632778;6.182766;9.191499;47.87902;40.0;21.73359627469801;26.566713;81.36719;91;0.2698831122081968;3;1350
0.6617168;0.19240038;7.851556;3.8949165;2.3441253;40.0;21.73359627469801;34.352547;75.57371;91;0.2698831122081968;3;1350
1.1050884;0.31008518;14.043776;5.4179387;82.58793;40.0;21.73359627469801;58.80456;87.06138;91;0.2698831122081968;3;1350
0.56786555;0.4722436;1.0032524;7.7694473;67.89775;40.0;21.73359627469801;57.006268;18.719023;91;0.2698831122081968;3;1350
3.0998442;0.23582819;15.191631;10.304879;65.254295;40.0;21.73359627469801;91.53347;55.338177;91;0.2698831122081968;3;1350
4.935637;0.9924896;7.4404063;9.249894;84.92785;40.0;21.73359627469801;84.92859;84.28946;91;0.2698831122081968;3;1350
3.4255257;0.17181155;11.948556;2.3600101;14.745728;40.0;21.73359627469801;10.639129;19.837559;91;0.2698831122081968;3;1350
3.6116555;0.85143775;15.468924;7.657019;96.80173;40.0;21.73359627469801;30.678753;23.967575;91;0.2698831122081968;3;1350
4.926008;0.47539884;10.705868;1.7451934;5.6434293;40.0;21.73359627469801;89.89257;46.14487;91;0.2698831122081968;3;1350
3.4544554;0.13783245;13.295874;5.764952;45.11774;40.0;21.73359627469801;38.32779;60.765163;91;0.2698831122081968;3;1350
0.39287156;0.12730129;18.478874;2.6170888;1.1869813;40.0;21.73359627469801;52.993507;75.15158;91;0.2698831122081968;3;1350
4.361627;0.5052931;1.5674592;4.1803637;92.160774;40.0;21.73359627469801;70.74864;60.474464;91;0.2698831122081968;3;1350
1.9504558;0.35998496;7.641048;10.547319;48.260887;40.0;21.73359627469801;58.90214;29.496801;91;0.2698831122081968;3;1350
0.22094539;0.24225627;18.61023;18.618898;28.072504;40.0;21.73359627469801;10.438117;86.31072;91;0.2698831122081968;3;1350
2.6347241;0.95934975;16.911167;4.7005296;44.949657;40.0;21.73359627469801;28.590712;33.848362;91;0.2698831122081968;3;1350
4.697672;0.46874595;12.719731;14.885324;95.16677;40.0;21.73359627469801;19.03957;87.22213;91;0.2698831122081968;3;1350
1.4351873;0.9295229;5.356756;1.8303345;23.796144;40.0;21.73359627469801;25.088074;54.556442;91;0.2698831122081968;3;1350
2.5592632;0.17235973;7.2801275;7.381135;35.176826;40.0;21.73359627469801;23.263182;13.642897;91;0.2698831122081968;3;1350
1.034129;0.1916314;17.30117;8.626314;2.0295205;40.0;21.73359627469801;66.050095;53.15957;91;0.2698831122081968;3;1350
0.47692484;0.60006744;14.267158;3.0586836;22.722546;40.0;21.73359627469801;46.590816;68.865074;91;0.2698831122081968;3;1350
0.58661574;0.2771769;6.4273543;13.098692;88.54486;40.0;21.73359627469801;15.989615;89.196335;91;0.2698831122081968;3;1350
3.6896524;0.19308847;3.5126646;3.767793;48.45537;40.0;21.73359627469801;17.406137;62.39176;91;0.2698831122081968;3;1350
4.3475575;0.10373853;15.834637;16.212877;10.778619;40.0;21.73359627469801;95.532074;99.22927;91;0.2698831122081968;3;1350
0.8878344;0.08550797;11.948269;12.238981;83.32155;40.0;21.73359627469801;23.928577;44.266685;91;0.2698831122081968;3;1350
1.5839292;0.7556367;19.305326;15.084567;84.80803;40.0;21.73359627469801;32.845608;32.11332;91;0.2698831122081968;3;1350
1.1361414;0.2893415;8.723332;4.1204295;97.83862;40.0;21.73359627469801;61.686543;49.90247;91;0.2698831122081968;3;1350
0.32890773;0.97863495;7.631512;7.0249;7.0548363;40.0;21.73359627469801;26.839525;69.25837;91;0.2698831122081968;3;1350
2.8564706;0.19128992;6.524367;14.404025;44.558193;40.0;21.73359627469801;27.777645;18.548317;91;0.2698831122081968;3;1350
3.5596263;0.3609022;10.155723;9.613558;88.63171;40.0;21.73359627469801;16.532888;18.100573;91;0.2698831122081968;3;1350
