-;-;-;-;-;-;-;kg N/ha/year;kg N/ha/year;kg N/ha/a;kg N/ha/a;day of year;-;;mm
0.4487692;0.60741764;0.6499514;1.7336608;19.887304;2.4679737;14.924872;40.0;6.107998159325817;20.997946;5.649196;91;0.3490528093260825;3;1350
0.750132;0.7564937;0.38043076;1.2652671;12.196984;12.364068;89.98542;40.0;6.107998159325817;98.24977;18.086983;91;0.3490528093260825;3;1350
0.7643251;0.25229517;0.4869068;1.2195727;6.6277227;5.4164195;44.009;40.0;6.107998159325817;98.15294;83.74683;91;0.3490528093260825;3;1350
0.51027334;0.47571963;0.26931715;2.178782;8.390891;17.799532;11.527371;40.0;6.107998159325817;96.936806;46.91727;91;0.3490528093260825;3;1350
0.7127109;0.77366483;0.4401784;1.5592757;7.128711;16.095482;70.36821;40.0;6.107998159325817;61.74767;6.88487;91;0.3490528093260825;3;1350
0.20858212;0.3256571;0.5053567;1.5222212;9.50437;13.574948;39.29232;40.0;6.107998159325817;83.36159;5.621279;91;0.3490528093260825;3;1350
0.36724612;0.4786719;0.82253677;1.7887977;9.445246;10.126623;26.195547;40.0;6.107998159325817;8.527328;89.59047;91;0.3490528093260825;3;1350
0.62007064;0.75192827;0.7188425;2.382232;10.630403;13.944542;67.23458;40.0;6.107998159325817;26.29058;26.909008;91;0.3490528093260825;3;1350
0.33100104;0.8204327;0.29445237;1.5892036;9.825614;11.532415;34.0146;40.0;6.107998159325817;10.1075945;41.67744;91;0.3490528093260825;3;1350
0.3327255;0.61480945;0.68158966;2.0616674;10.80616;6.458682;22.477076;40.0;6.107998159325817;51.05051;89.80389;91;0.3490528093260825;3;1350
0.8690434;0.96548605;0.55409884;2.6133275;1.53179;16.569021;60.681637;40.0;6.107998159325817;96.508286;67.09604;91;0.3490528093260825;3;1350
0.9913064;0.9402647;0.53255963;1.1428145;2.034111;10.738945;35.689224;40.0;6.107998159325817;65.26791;77.27437;91;0.3490528093260825;3;1350
0.64477557;0.57874966;0.2832595;1.3644164;8.051736;5.885263;6.22795;40.0;6.107998159325817;46.66396;47.67856;91;0.3490528093260825;3;1350
0.87125576;0.32821953;0.66770065;2.0563643;17.81389;13.622663;23.46428;40.0;6.107998159325817;79.49074;69.829704;91;0.3490528093260825;3;1350
0.99225736;0.81834525;0.3397228;1.5486;16.025814;1.3541938;45.634415;40.0;6.107998159325817;55.483284;58.847614;91;0.3490528093260825;3;1350
0.3132767;0.39451167;0.42334208;2.881485;3.092919;14.681698;57.869675;40.0;6.107998159325817;46.307117;17.858593;91;0.3490528093260825;3;1350
0.5585965;0.874257;0.85561305;1.1414118;10.401788;9.936365;49.16687;40.0;6.107998159325817;63.30349;57.695984;91;0.3490528093260825;3;1350
0.5140582;0.66971546;0.24588162;1.6579635;12.487158;13.0519705;91.958534;40.0;6.107998159325817;51.668266;92.63276;91;0.3490528093260825;3;1350
0.26403943;0.5152744;0.8237192;1.010647;10.142595;3.9871352;34.82032;40.0;6.107998159325817;64.51298;35.178055;91;0.3490528093260825;3;1350
0.8042641;0.6451067;0.5117481;1.0109386;14.253766;14.64679;86.861824;40.0;6.107998159325817;80.46107;49.893986;91;0.3490528093260825;3;1350
0.54702324;0.626247;0.42764333;1.1356236;19.948;14.742246;48.388485;40.0;6.107998159325817;46.779434;42.192383;91;0.3490528093260825;3;1350
0.57546157;0.93978626;0.60354465;1.8184167;2.8330085;15.09022;68.45178;40.0;6.107998159325817;42.087105;69.17421;91;0.3490528093260825;3;1350
0.32053837;0.37149045;0.4125495;1.6671293;10.795147;9.876798;54.477505;40.0;6.107998159325817;56.307888;63.074738;91;0.3490528093260825;3;1350
0.3447413;0.94252676;0.87444663;1.8463037;10.735058;13.169621;11.772594;40.0;6.107998159325817;90.57061;48.228626;91;0.3490528093260825;3;1350
0.9256829;0.22507283;0.23582897;1.7315143;11.685197;11.435849;42.82559;40.0;6.107998159325817;42.875248;5.680733;91;0.3490528093260825;3;1350
0.23571928;0.81536263;0.73658156;1.1500655;4.172382;5.428517;67.845024;40.0;6.107998159325817;84.92722;27.189096;91;0.3490528093260825;3;1350
0.38628182;0.9357345;0.84462154;2.2119122;13.1287985;1.4374346;28.324993;40.0;6.107998159325817;62.099125;32.13821;91;0.3490528093260825;3;1350
0.43364745;0.51524174;0.37169328;1.6565646;1.8424776;8.85796;33.69357;40.0;6.107998159325817;2.2273176;73.516624;91;0.3490528093260825;3;1350
0.592158;0.25845376;0.8168108;2.0721705;15.0813465;16.483423;70.41275;40.0;6.107998159325817;48.144054;40.232468;91;0.3490528093260825;3;1350
0.66915613;0.843734;0.56084794;2.602294;13.600031;7.1225114;73.63312;40.0;6.107998159325817;21.843008;38.45219;91;0.3490528093260825;3;1350
0.59463197;0.8742919;0.9912156;2.8212802;7.2780495;15.231035;54.09044;40.0;6.107998159325817;15.88627;45.140495;91;0.3490528093260825;3;1350
0.26729226;0.4690059;0.5014509;2.7460134;19.790798;13.153645;73.897125;40.0;6.107998159325817;24.20935;43.76641;91;0.3490528093260825;3;1350
0.39493397;0.6148746;0.45756924;1.7323434;16.74679;7.712016;84.35392;40.0;6.107998159325817;71.52952;72.04942;91;0.3490528093260825;3;1350
0.8748707;0.84757525;0.914362;1.3529512;11.251177;1.0109357;51.376163;40.0;6.107998159325817;63.11089;67.36054;91;0.3490528093260825;3;1350
0.71007097;0.3536344;0.7277187;2.1188579;19.819698;9.189117;69.85816;40.0;6.107998159325817;54.14846;76.523926;91;0.3490528093260825;3;1350
0.7193192;0.7031806;0.817499;2.7440856;16.771723;8.464154;2.2138026;40.0;6.107998159325817;50.031586;21.533834;91;0.3490528093260825;3;1350
0.7361626;0.5445045;0.5326601;2.6114526;3.6215684;3.63611;3.8971615;40.0;6.107998159325817;39.52862;74.40354;91;0.3490528093260825;3;1350
0.8103224;0.3395326;0.59382707;1.9131736;12.230151;16.555824;60.66805;40.0;6.107998159325817;88.77022;30.323599;91;0.3490528093260825;3;1350
0.24648678;0.8651522;0.9858249;2.5499113;12.036295;19.154171;63.936405;40.0;6.107998159325817;93.31297;1.0061512;91;0.3490528093260825;3;1350
0.4932867;0.45974466;0.63221914;1.3709673;13.405958;3.3036163;30.08435;40.0;6.107998159325817;76.679344;64.31884;91;0.3490528093260825;3;1350
0.63162196;0.9475409;0.7973233;1.0509793;18.874374;5.387882;62.149307;40.0;6.107998159325817;29.53423;2.1678913;91;0.3490528093260825;3;1350
0.47076517;0.6551471;0.9835559;2.826903;10.348606;13.01744;11.07111;40.0;6.107998159325817;91.47254;10.701422;91;0.3490528093260825;3;1350
0.8755831;0.61160797;0.78123176;2.8989074;2.4702477;19.066378;77.16692;40.0;6.107998159325817;82.0944;5.072047;91;0.3490528093260825;3;1350
0.586058;0.53864473;0.7717326;2.4526217;10.107296;18.745987;35.953587;40.0;6.107998159325817;13.278618;61.02997;91;0.3490528093260825;3;1350
0.81490207;0.5205367;0.29250005;1.6747364;15.968093;18.69554;57.57049;40.0;6.107998159325817;34.826077;21.580862;91;0.3490528093260825;3;1350
0.8816124;0.85437304;0.36939657;1.1677853;7.8135667;9.362755;97.943855;40.0;6.107998159325817;33.432987;81.1074;91;0.3490528093260825;3;1350
0.6038332;0.7420007;0.8255855;1.069625;1.5149932;19.732153;52.138565;40.0;6.107998159325817;73.27463;36.274414;91;0.3490528093260825;3;1350
0.9276418;0.8189521;0.9861962;1.0486041;6.761621;7.9286027;53.140144;40.0;6.107998159325817;52.86596;34.182663;91;0.3490528093260825;3;1350
0.66969913;0.5368673;0.54700506;1.5868946;13.960849;2.6472878;11.212035;40.0;6.107998159325817;27.421574;51.964478;91;0.3490528093260825;3;1350
0.88021946;0.40914977;0.80920076;1.5390087;2.634179;14.384344;5.3907022;40.0;6.107998159325817;23.848667;77.72898;91;0.3490528093260825;3;1350
0.47247264;0.26949218;0.20888476;1.5162942;8.143332;11.567504;92.34157;40.0;6.107998159325817;46.293;69.94331;91;0.3490528093260825;3;1350
0.59905356;0.82132477;0.29930156;2.771237;3.529486;16.189484;86.77962;40.0;6.107998159325817;66.92975;21.44784;91;0.3490528093260825;3;1350
0.6251288;0.53222114;0.26295966;1.3468904;10.042644;12.801048;81.23247;40.0;6.107998159325817;51.36387;76.58726;91;0.3490528093260825;3;1350
0.28398377;0.6073789;0.2848691;1.2360942;3.6887562;16.59229;99.42836;40.0;6.107998159325817;26.842318;51.174103;91;0.3490528093260825;3;1350
0.518842;0.57547456;0.24616827;1.8092197;3.0717025;7.533935;10.583266;40.0;6.107998159325817;62.37852;98.75312;91;0.3490528093260825;3;1350
0.93387014;0.5449103;0.21981557;2.5593138;14.258177;6.470802;76.807945;40.0;6.107998159325817;99.89232;52.164135;91;0.3490528093260825;3;1350
0.7046658;0.74711967;0.7365284;1.9447858;4.0020304;15.38768;12.072231;40.0;6.107998159325817;18.490206;29.331902;91;0.3490528093260825;3;1350
0.34200525;0.6869873;0.55187964;2.3316586;3.9411201;10.4566555;63.84236;40.0;6.107998159325817;53.311558;76.35305;91;0.3490528093260825;3;1350
0.4710845;0.977643;0.6337334;2.3048656;12.257864;4.408512;72.0762;40.0;6.107998159325817;38.189957;3.8997793;91;0.3490528093260825;3;1350
0.35328242;0.31112313;0.47260183;1.3055305;1.8282825;8.125364;69.65884;40.0;6.107998159325817;22.623173;72.73856;91;0.3490528093260825;3;1350
0.21985851;0.65881544;0.5208408;2.4820716;1.6268599;16.212494;27.223461;40.0;6.107998159325817;87.67373;54.774796;91;0.3490528093260825;3;1350
0.9419684;0.25059214;0.32779232;1.2410578;9.197479;18.554522;88.44868;40.0;6.107998159325817;95.81928;18.38922;91;0.3490528093260825;3;1350
0.55856586;0.84633476;0.7138162;2.4255629;7.9368143;15.446123;57.03847;40.0;6.107998159325817;35.669384;3.3862364;91;0.3490528093260825;3;1350
0.44602805;0.6930491;0.30671173;2.8468332;11.347769;14.64438;91.435875;40.0;6.107998159325817;35.381767;5.6115;91;0.3490528093260825;3;1350
0.67878175;0.54270303;0.90494704;1.2315713;19.876207;16.42131;45.02004;40.0;6.107998159325817;10.084447;9.096918;91;0.3490528093260825;3;1350
0.20585157;0.84178853;0.42596796;1.2528806;9.259423;4.8100753;34.953545;40.0;6.107998159325817;62.15757;49.284634;91;0.3490528093260825;3;1350
0.42241767;0.5640021;0.40882614;2.9762287;11.945109;12.012042;89.96171;40.0;6.107998159325817;3.6279902;71.05106;91;0.3490528093260825;3;1350
0.7624268;0.38222888;0.35758895;2.9429157;18.46563;12.289529;81.75658;40.0;6.107998159325817;50.124832;14.246451;91;0.3490528093260825;3;1350
0.7070158;0.5780006;0.2859126;1.973687;10.180403;18.972725;9.522779;40.0;6.107998159325817;16.12864;16.737986;91;0.3490528093260825;3;1350
0.9854448;0.25666544;0.40071207;1.3007011;15.8412895;1.2907864;44.42974;40.0;6.107998159325817;67.55951;81.58851;91;0.3490528093260825;3;1350
0.69628614;0.9182889;0.99812835;2.2765942;11.424398;19.439938;8.497438;40.0;6.107998159325817;92.9621;23.564413;91;0.3490528093260825;3;1350
0.5820047;0.7847667;0.21932986;2.0534012;13.106937;14.795404;87.14869;40.0;37.828115424193705;9.789486;82.96242;91;0.1883375485174186;3;1350
0.80914605;0.80825263;0.5944118;1.77779;18.717546;1.4263301;48.356808;40.0;37.828115424193705;77.99631;10.409442;91;0.1883375485174186;3;1350
0.9226623;0.89959466;0.48352894;2.4619622;1.0133716;10.857438;26.891136;40.0;37.828115424193705;83.22624;83.85584;91;0.1883375485174186;3;1350
0.77655673;0.8332581;0.8226187;1.4778923;18.117857;2.3259017;7.9550314;40.0;37.828115424193705;18.444424;73.52577;91;0.1883375485174186;3;1350
0.97056895;0.5454821;0.6922276;2.5562289;10.456148;12.4645;30.011282;40.0;37.828115424193705;92.34159;15.619062;91;0.1883375485174186;3;1350
0.82560414;0.29490912;0.22393347;2.299373;12.528523;9.580537;37.109245;40.0;37.828115424193705;62.470867;34.45638;91;0.1883375485174186;3;1350
0.89344114;0.49869183;0.26422855;1.2326524;9.551102;15.676099;97.0701;40.0;37.828115424193705;53.958755;33.97812;91;0.1883375485174186;3;1350
0.29128325;0.9472678;0.7264306;1.8544465;5.9574537;12.009149;99.02136;40.0;37.828115424193705;67.46984;14.250512;91;0.1883375485174186;3;1350
0.7859308;0.9592724;0.7520855;2.035895;2.2541366;15.941227;46.82429;40.0;37.828115424193705;29.522804;38.33472;91;0.1883375485174186;3;1350
0.552071;0.81429666;0.71000457;1.9566624;18.957388;8.006936;91.46621;40.0;37.828115424193705;3.5156758;68.10568;91;0.1883375485174186;3;1350
0.64248306;0.36354446;0.7241892;1.9368763;12.853648;17.280853;80.07551;40.0;37.828115424193705;44.763073;73.324356;91;0.1883375485174186;3;1350
0.7232819;0.3555599;0.8683598;2.581782;17.595943;17.459818;77.17901;40.0;37.828115424193705;74.59129;21.087494;91;0.1883375485174186;3;1350
0.9758521;0.90381724;0.5061184;2.0818522;6.5253572;13.453336;27.612425;40.0;37.828115424193705;91.94639;72.456696;91;0.1883375485174186;3;1350
0.9876625;0.31353274;0.45485944;1.4487728;6.28198;6.010629;74.50953;40.0;37.828115424193705;43.580276;27.399406;91;0.1883375485174186;3;1350
0.43058258;0.66731;0.85659826;2.1722293;7.3799043;19.837187;99.1174;40.0;37.828115424193705;27.101122;5.2078705;91;0.1883375485174186;3;1350
0.7870028;0.5026013;0.46678734;1.5835669;5.389726;16.53694;84.15267;40.0;37.828115424193705;13.998255;20.268776;91;0.1883375485174186;3;1350
0.79998684;0.44160882;0.9670709;1.3906131;10.461444;17.181383;54.6721;40.0;37.828115424193705;93.61394;34.88148;91;0.1883375485174186;3;1350
0.47719428;0.7419056;0.77648425;2.9893603;18.78859;1.2194736;1.0907881;40.0;37.828115424193705;23.863562;4.554867;91;0.1883375485174186;3;1350
0.2990958;0.96765524;0.7617026;2.2658467;17.645191;16.696747;38.298256;40.0;37.828115424193705;91.19605;10.434903;91;0.1883375485174186;3;1350
0.23275757;0.822107;0.9258653;1.661847;10.406909;5.1374507;65.75599;40.0;37.828115424193705;19.191864;36.26849;91;0.1883375485174186;3;1350
0.8218745;0.5889301;0.8132996;1.5425638;7.626487;10.656869;14.714852;40.0;37.828115424193705;2.7951412;92.53413;91;0.1883375485174186;3;1350
0.5917598;0.5525692;0.23432189;1.8285204;12.622068;14.381426;41.162113;40.0;37.828115424193705;23.197813;63.944427;91;0.1883375485174186;3;1350
0.9884321;0.92613137;0.56644565;2.546486;12.632905;8.795552;71.321045;40.0;37.828115424193705;49.786163;93.50343;91;0.1883375485174186;3;1350
0.57197875;0.66248566;0.50233346;2.5261965;13.991518;5.6288443;89.24446;40.0;37.828115424193705;35.521793;4.6864;91;0.1883375485174186;3;1350
0.9823336;0.5973112;0.54028136;2.1260314;11.1764;10.503456;70.44261;40.0;37.828115424193705;90.86435;86.94158;91;0.1883375485174186;3;1350
0.5292608;0.7462687;0.42524883;2.6414459;1.5083499;6.695558;61.45047;40.0;37.828115424193705;54.963367;14.434006;91;0.1883375485174186;3;1350
0.83494574;0.38972306;0.3770974;2.0566165;2.4448838;12.6910925;23.366291;40.0;37.828115424193705;12.659179;24.457497;91;0.1883375485174186;3;1350
0.2678554;0.2509884;0.63434803;2.5933986;19.501724;3.0844305;67.42827;40.0;37.828115424193705;62.907867;10.931222;91;0.1883375485174186;3;1350
0.64436936;0.8840892;0.7943362;2.60326;15.178471;8.758033;84.008736;40.0;37.828115424193705;39.505737;41.708508;91;0.1883375485174186;3;1350
0.8416478;0.6858094;0.3473357;2.1252346;19.016691;12.24045;44.349503;40.0;37.828115424193705;68.215195;21.04271;91;0.1883375485174186;3;1350
0.93976134;0.33190167;0.42082432;1.3662368;7.4509864;19.819908;89.01737;40.0;37.828115424193705;78.83149;74.19589;91;0.1883375485174186;3;1350
0.8580665;0.43843836;0.73181576;2.4697855;11.164039;10.413697;34.539116;40.0;37.828115424193705;98.569595;75.73765;91;0.1883375485174186;3;1350
0.22957659;0.9919468;0.73454875;2.6676328;7.1170864;9.091833;63.631454;40.0;37.828115424193705;58.08796;29.758263;91;0.1883375485174186;3;1350
0.49816188;0.7075389;0.26890665;2.0629056;18.269766;19.795038;84.28039;40.0;37.828115424193705;37.308315;80.179146;91;0.1883375485174186;3;1350
0.23895878;0.7088897;0.26201755;2.4162848;6.466934;18.582315;88.889305;40.0;37.828115424193705;43.926434;17.201748;91;0.1883375485174186;3;1350
0.28742585;0.25773093;0.5978865;1.9776776;14.182415;13.786368;47.369095;40.0;37.828115424193705;40.859554;4.9850817;91;0.1883375485174186;3;1350
0.7402445;0.9751934;0.86936104;1.01299;4.326056;11.350693;46.60504;40.0;37.828115424193705;45.603195;17.339031;91;0.1883375485174186;3;1350
0.7706066;0.9142263;0.37755764;2.5623446;2.9997776;6.1470113;94.59435;40.0;37.828115424193705;3.9758081;25.331879;91;0.1883375485174186;3;1350
0.8189765;0.638226;0.99866956;1.9034066;3.9570568;12.853203;47.17613;40.0;37.828115424193705;25.485497;5.982451;91;0.1883375485174186;3;1350
0.8923652;0.44751114;0.99921715;2.9281251;11.05965;16.845495;1.3352244;40.0;37.828115424193705;98.78832;11.868848;91;0.1883375485174186;3;1350
0.79154515;0.7584442;0.68239814;1.0570394;17.04628;19.650146;48.98681;40.0;37.828115424193705;92.873436;30.967567;91;0.1883375485174186;3;1350
0.8406973;0.8666995;0.9684801;2.7373211;19.986315;4.2484455;60.818863;40.0;37.828115424193705;5.7806077;85.392204;91;0.1883375485174186;3;1350
0.23917097;0.8288971;0.5142865;1.2735095;12.830977;6.2070746;74.62851;40.0;37.828115424193705;97.97851;85.69175;91;0.1883375485174186;3;1350
0.3876281;0.9816379;0.6013526;1.1607757;11.138467;17.80409;8.836045;40.0;37.828115424193705;79.403465;99.36398;91;0.1883375485174186;3;1350
0.6975182;0.70948434;0.76259494;1.8111156;15.950769;17.358337;57.95641;40.0;37.828115424193705;1.2719655;10.702734;91;0.1883375485174186;3;1350
0.88650024;0.45698035;0.25653973;1.3630154;2.21114;14.616518;61.49724;40.0;37.828115424193705;91.43289;1.182308;91;0.1883375485174186;3;1350
0.2036001;0.59834206;0.8151945;2.311197;16.378548;2.9708946;68.28948;40.0;37.828115424193705;96.07655;56.99553;91;0.1883375485174186;3;1350
0.61170346;0.85305375;0.94934255;2.212703;15.409211;14.418852;27.96038;40.0;37.828115424193705;63.247044;60.721302;91;0.1883375485174186;3;1350
0.74182993;0.41227406;0.65615505;2.6729655;11.061289;9.912123;76.895515;40.0;37.828115424193705;79.04457;24.381327;91;0.1883375485174186;3;1350
0.22368583;0.3851266;0.37523064;2.7003045;1.4367526;8.053772;79.15719;40.0;37.828115424193705;33.920635;79.90713;91;0.1883375485174186;3;1350
0.5210844;0.77986765;0.30417842;1.5847241;4.8417425;5.7630415;14.582243;40.0;37.828115424193705;57.659805;95.639305;91;0.1883375485174186;3;1350
0.9165079;0.55554193;0.37420747;2.5453537;8.024539;7.0416327;77.441505;40.0;37.828115424193705;73.42345;33.837017;91;0.1883375485174186;3;1350
0.73729026;0.85325634;0.36112705;2.8813045;18.883223;11.180066;62.017925;40.0;37.828115424193705;56.564827;94.63772;91;0.1883375485174186;3;1350
0.3901267;0.31494686;0.8881347;1.6411167;13.131288;4.077047;44.22106;40.0;37.828115424193705;31.155903;11.323113;91;0.1883375485174186;3;1350
0.8822249;0.46855718;0.30959153;1.7161872;10.69176;10.676804;78.13473;40.0;37.828115424193705;65.27083;48.088425;91;0.1883375485174186;3;1350
0.47842515;0.4144799;0.97606444;1.305617;10.280102;1.9158628;13.617668;40.0;37.828115424193705;84.00347;20.519686;91;0.1883375485174186;3;1350
0.8826757;0.7582945;0.82300663;2.991757;15.819539;8.802103;36.374687;40.0;37.828115424193705;83.76482;58.85875;91;0.1883375485174186;3;1350
0.43915492;0.80746335;0.7859563;2.9074838;7.1489744;19.240503;89.3927;40.0;37.828115424193705;14.084926;8.041884;91;0.1883375485174186;3;1350
0.6722562;0.56480217;0.69386846;2.4176054;2.7959712;15.040527;15.178957;40.0;37.828115424193705;45.09666;50.931927;91;0.1883375485174186;3;1350
0.5175521;0.5824235;0.23591502;1.0475122;13.863823;2.3034394;92.86086;40.0;37.828115424193705;4.835183;18.143995;91;0.1883375485174186;3;1350
0.41986004;0.3056255;0.7749778;2.0259316;7.251304;14.068889;63.29159;40.0;37.828115424193705;63.643898;42.32763;91;0.1883375485174186;3;1350
0.909246;0.76146245;0.50607234;2.745513;7.186264;4.72615;1.6642157;40.0;37.828115424193705;24.97406;69.117165;91;0.1883375485174186;3;1350
0.35007495;0.9938541;0.2988941;1.1779675;9.639589;10.009123;16.397743;40.0;37.828115424193705;93.105125;34.044743;91;0.1883375485174186;3;1350
0.26784927;0.82233745;0.86560136;1.8405046;5.6119466;6.589202;6.16601;40.0;37.828115424193705;62.207336;54.50425;91;0.1883375485174186;3;1350
0.47354156;0.37848985;0.46675897;1.1856556;18.512348;18.74906;77.44023;40.0;37.828115424193705;40.661144;97.177956;91;0.1883375485174186;3;1350
0.77411133;0.6984982;0.6819305;2.7915106;17.092438;2.034363;26.170181;40.0;37.828115424193705;73.414856;87.656364;91;0.1883375485174186;3;1350
0.8459453;0.43596545;0.3251786;2.269421;19.830679;17.738203;57.401405;40.0;37.828115424193705;21.531778;99.69971;91;0.1883375485174186;3;1350
0.9989947;0.22414124;0.30232835;2.240383;19.326427;14.326195;85.216606;40.0;37.828115424193705;10.051749;18.527086;91;0.1883375485174186;3;1350
0.43708965;0.34385827;0.5572225;1.633538;6.9746513;7.8929944;90.312065;40.0;37.828115424193705;9.650771;49.91915;91;0.1883375485174186;3;1350
0.52635354;0.28207487;0.23439726;1.8155773;8.231361;17.71321;84.25392;40.0;37.828115424193705;58.697712;78.639824;91;0.1883375485174186;3;1350
0.30945703;0.35674605;0.69156355;2.513613;14.266902;8.719754;50.773823;40.0;37.828115424193705;88.997986;92.9713;91;0.1883375485174186;3;1350
0.65989757;0.83648354;0.26303434;1.1778995;1.3010721;14.269031;15.117942;40.0;37.828115424193705;23.053053;24.848272;91;0.1883375485174186;3;1350
0.99806404;0.4342657;0.6181814;2.3944588;19.883888;15.969444;35.40393;40.0;37.828115424193705;76.24479;98.78798;91;0.1883375485174186;3;1350
0.7607048;0.80563194;0.48843852;1.9938834;1.2060186;6.441428;34.153545;40.0;37.828115424193705;4.724729;44.693672;91;0.1883375485174186;3;1350
0.6761703;0.95909005;0.4589228;1.8341436;11.098232;2.3728595;99.07264;40.0;37.828115424193705;35.980667;77.43842;91;0.1883375485174186;3;1350
0.5138953;0.65941846;0.81532896;2.2668328;13.705306;17.49439;80.87865;40.0;37.828115424193705;65.71793;52.320038;91;0.1883375485174186;3;1350
0.932239;0.58832717;0.57942325;1.0350785;18.36878;5.394458;32.934204;40.0;37.828115424193705;82.798805;30.462645;91;0.1883375485174186;3;1350
0.5975333;0.80010176;0.3548487;2.0625784;13.23859;18.704332;41.84842;40.0;37.828115424193705;94.375984;11.781141;91;0.1883375485174186;3;1350
0.30749354;0.2776721;0.5097823;2.134889;12.342407;6.985754;27.89517;40.0;37.828115424193705;63.624466;17.023182;91;0.1883375485174186;3;1350
0.49230278;0.5425697;0.50891984;1.2236068;6.7068267;8.883021;40.939114;40.0;37.828115424193705;46.80475;65.09217;91;0.1883375485174186;3;1350
0.25373334;0.5990597;0.6232275;1.2341884;12.227507;9.175894;8.945573;40.0;37.828115424193705;7.0030026;55.832893;91;0.1883375485174186;3;1350
0.36158323;0.86484104;0.71726257;1.7699319;15.2443285;9.8898945;83.666855;40.0;37.828115424193705;28.289118;43.842937;91;0.1883375485174186;3;1350
0.21413502;0.85137415;0.44505528;2.8441713;10.796242;19.292486;53.709476;40.0;37.828115424193705;92.38807;62.98327;91;0.1883375485174186;3;1350
0.5626239;0.8786123;0.4513741;2.2192554;15.81307;5.6566496;60.90138;40.0;37.828115424193705;58.706757;51.231647;91;0.1883375485174186;3;1350
0.7076322;0.75829834;0.8354139;2.1183884;2.3226478;12.557206;20.482922;40.0;37.828115424193705;34.925053;14.990471;91;0.1883375485174186;3;1350
0.47463396;0.62444466;0.34424433;2.9479656;7.3721714;6.588492;45.731213;40.0;37.828115424193705;25.63287;26.89338;91;0.1883375485174186;3;1350
0.5363054;0.86230344;0.72341776;2.0776792;19.236465;3.4876735;46.768723;40.0;37.828115424193705;12.252046;43.747356;91;0.1883375485174186;3;1350
0.9673674;0.8986259;0.99050546;1.0522139;7.145444;6.486669;10.561956;40.0;37.828115424193705;75.40889;40.38529;91;0.1883375485174186;3;1350
0.8015705;0.58438766;0.8257128;2.6735544;12.81525;11.495678;4.0215106;40.0;37.828115424193705;41.825237;90.35004;91;0.1883375485174186;3;1350
0.6326853;0.9885295;0.41357437;2.9133158;10.8778105;12.532809;62.177303;40.0;37.828115424193705;93.71838;94.24958;91;0.1883375485174186;3;1350
0.4276327;0.8998545;0.22694856;2.9408834;18.795856;6.0107055;57.595387;40.0;37.828115424193705;45.98478;53.87134;91;0.1883375485174186;3;1350
0.9175974;0.6083757;0.43115705;1.4225812;4.0926657;19.758974;64.946495;40.0;37.828115424193705;82.01928;27.299374;91;0.1883375485174186;3;1350
0.3880777;0.25543007;0.20257074;2.0865798;6.688374;7.892108;89.707;40.0;37.828115424193705;13.893525;80.088264;91;0.1883375485174186;3;1350
0.4602742;0.37959364;0.66836715;1.8127788;17.385168;16.808722;99.836586;40.0;37.828115424193705;15.939856;19.001692;91;0.1883375485174186;3;1350
0.9272519;0.8211189;0.56706166;1.882051;13.657848;1.6656437;84.08305;40.0;37.828115424193705;28.04798;49.724514;91;0.1883375485174186;3;1350
0.6236336;0.2889234;0.680889;1.642328;11.317938;14.209144;3.2923238;40.0;37.828115424193705;19.932232;99.43027;91;0.1883375485174186;3;1350
0.79385436;0.57584006;0.8330171;1.0554991;8.503107;6.765789;31.390272;40.0;37.828115424193705;97.69732;87.60194;91;0.1883375485174186;3;1350
0.67259586;0.68388176;0.38527548;1.4022701;8.814993;11.200894;77.982124;40.0;37.828115424193705;81.006035;93.02884;91;0.1883375485174186;3;1350
0.7227514;0.9026775;0.4977775;1.1762999;18.76353;16.895466;90.21763;40.0;37.828115424193705;35.492813;10.689849;91;0.1883375485174186;3;1350
0.43950662;0.8776911;0.5689222;1.9716489;13.750437;14.772046;91.27847;40.0;37.828115424193705;52.462494;46.752537;91;0.1883375485174186;3;1350
0.39309764;0.81142235;0.81529844;1.3652694;18.65287;7.833038;67.430725;40.0;11.660688733769781;53.791565;77.14126;91;0.3209191770822331;3;1350
0.45799387;0.5261554;0.5642156;2.0031412;19.471537;14.9171095;84.84832;40.0;11.660688733769781;61.113697;16.445377;91;0.3209191770822331;3;1350
0.32435325;0.3137994;0.36886707;1.4002954;11.393152;8.8659525;16.847015;40.0;11.660688733769781;11.258058;77.12742;91;0.3209191770822331;3;1350
0.8994515;0.73571944;0.91670686;2.3632472;12.58789;2.2062414;39.863075;40.0;11.660688733769781;35.549038;34.83688;91;0.3209191770822331;3;1350
0.42659754;0.3450309;0.25016296;2.8382223;13.470934;13.646113;9.270196;40.0;11.660688733769781;9.5070505;88.83396;91;0.3209191770822331;3;1350
0.6491915;0.6490516;0.711508;2.1664953;16.944212;18.799507;29.722563;40.0;11.660688733769781;91.98746;42.342648;91;0.3209191770822331;3;1350
0.83357954;0.98454255;0.44440314;1.2077703;13.522363;2.589393;77.850975;40.0;11.660688733769781;40.941933;25.776484;91;0.3209191770822331;3;1350
0.82705927;0.6402478;0.5902039;1.3153732;3.178301;14.06488;19.44292;40.0;11.660688733769781;72.974686;91.76957;91;0.3209191770822331;3;1350
0.550709;0.7164455;0.9734418;2.6360989;18.906172;16.954947;74.49883;40.0;11.660688733769781;92.16181;71.56641;91;0.3209191770822331;3;1350
