PREC event_type event_no event 10mins h d dt PET TA
0.38 30 25 True False True False 3600 0.008333333333333333 0.6
0.33 30 25 True False True False 3600 0.008333333333333333 0.6
0.16 30 25 True False True False 3600 0.008333333333333333 0.6
0.0 30 25 True False True False 3600 0.008333333333333333 0.6
0.0 30 25 True False True False 3600 0.008333333333333333 0.6
0.0 30 25 True False True False 3600 0.008333333333333333 0.6
0.0 30 25 True False True False 3600 0.008333333333333333 0.6
0.0 30 25 True False True False 3600 0.008333333333333333 0.6
0.0 30 25 True False True False 3600 0.008333333333333333 0.6
0.0 30 25 True False True False 3600 0.008333333333333333 0.6
0.0 30 25 True False True False 3600 0.008333333333333333 0.6
0.0 30 25 True False True False 3600 0.008333333333333333 0.6
0.0 30 25 True False True False 3600 0.008333333333333333 0.6
0.0 30 25 True False True False 3600 0.008333333333333333 0.6
0.0 30 25 True False True False 3600 0.008333333333333333 0.6
0.0 30 25 True False True False 3600 0.008333333333333333 0.6
0.0 30 25 True False True False 3600 0.008333333333333333 0.6
0.0 0 0 False False False True 86400 0.3 3.4
0.0 0 0 True False True False 3600 0.012499999999999999 2.7
0.0 0 0 True False True False 3600 0.012499999999999999 2.7
0.0 0 0 True False True False 3600 0.012499999999999999 2.7
0.0 0 0 True False True False 3600 0.012499999999999999 2.7
0.0 0 0 True False True False 3600 0.012499999999999999 2.7
0.0 0 0 True False True False 3600 0.012499999999999999 2.7
0.0 0 0 True False True False 3600 0.012499999999999999 2.7
0.0 0 0 True False True False 3600 0.012499999999999999 2.7
0.0 0 0 True False True False 3600 0.012499999999999999 2.7
0.0 0 0 True False True False 3600 0.012499999999999999 2.7
0.0 0 0 True False True False 3600 0.012499999999999999 2.7
0.0 0 0 True False True False 3600 0.012499999999999999 2.7
0.0 0 0 True False True False 3600 0.012499999999999999 2.7
0.0 0 0 True False True False 3600 0.012499999999999999 2.7
0.0 0 0 True False True False 3600 0.012499999999999999 2.7
0.0 0 0 True False True False 3600 0.012499999999999999 2.7
0.0 0 0 True False True False 3600 0.012499999999999999 2.7
0.28 30 26 True False True False 3600 0.012499999999999999 2.7
0.08 30 26 True False True False 3600 0.012499999999999999 2.7
0.8300000000000001 30 26 True False True False 3600 0.012499999999999999 2.7
0.08 30 26 True False True False 3600 0.012499999999999999 2.7
0.07 30 26 True False True False 3600 0.012499999999999999 2.7
0.25 30 26 True False True False 3600 0.012499999999999999 2.7
0.0 30 26 True False True False 3600 0.012499999999999999 2.7
0.0 0 0 False False False True 86400 0.2 -1.2
0.0 0 0 True False True False 3600 0.0 -3.3
0.0 0 0 True False True False 3600 0.0 -3.3
0.0 0 0 True False True False 3600 0.0 -3.3
0.67 50 27 True False True False 3600 0.0 -3.3
0.06 50 27 True False True False 3600 0.0 -3.3
0.06 50 27 True False True False 3600 0.0 -3.3
0.12 50 27 True False True False 3600 0.0 -3.3
0.32 50 27 True False True False 3600 0.0 -3.3
0.19 50 27 True False True False 3600 0.0 -3.3
0.0 50 27 True False True False 3600 0.0 -3.3
0.0 50 27 True False True False 3600 0.0 -3.3
0.0 50 27 True False True False 3600 0.0 -3.3
0.0 50 27 True False True False 3600 0.0 -3.3
0.0 50 27 True False True False 3600 0.0 -3.3
0.0 50 27 True False True False 3600 0.0 -3.3
0.0 50 27 True False True False 3600 0.0 -3.3
0.0 50 27 True False True False 3600 0.0 -3.3
0.0 50 27 True False True False 3600 0.0 -3.3
0.0 50 27 True False True False 3600 0.0 -3.3
0.0 50 27 True False True False 3600 0.0 -3.3
0.0 50 27 True False True False 3600 0.0 -3.3
0.07 50 28 True False True False 3600 0.0 -3.3
0.0 50 28 True False True False 3600 0.0 -3.3
0.06 50 28 True False True False 3600 0.0 -3.3
0.05 50 28 True False True False 3600 0.0 -3.8
0.06 50 28 True False True False 3600 0.0 -3.8
0.0 50 28 True False True False 3600 0.0 -3.8
0.0 50 28 True False True False 3600 0.0 -3.8
0.0 50 28 True False True False 3600 0.0 -3.8
0.0 50 28 True False True False 3600 0.0 -3.8
0.0 50 28 True False True False 3600 0.0 -3.8
0.0 50 28 True False True False 3600 0.0 -3.8
0.0 50 28 True False True False 3600 0.0 -3.8
0.0 50 28 True False True False 3600 0.0 -3.8
0.0 50 28 True False True False 3600 0.0 -3.8
0.0 50 28 True False True False 3600 0.0 -3.8
0.0 50 28 True False True False 3600 0.0 -3.8
0.0 50 28 True False True False 3600 0.0 -3.8
0.0 50 28 True False True False 3600 0.0 -3.8
0.0 50 28 True False True False 3600 0.0 -3.8
0.0 50 28 True False True False 3600 0.0 -3.8
0.0 50 28 True False True False 3600 0.0 -3.8
0.0 50 28 True False True False 3600 0.0 -3.8
0.33 50 29 True False True False 3600 0.0 -3.8
0.15000000000000002 50 29 True False True False 3600 0.0 -3.8
0.11 50 29 True False True False 3600 0.0 -3.8
0.16 50 29 True False True False 3600 0.0 -3.8
0.05 50 29 True False True False 3600 0.0 -3.8
0.06 50 29 True False True False 3600 0.008333333333333333 -3.1
0.0 50 29 True False True False 3600 0.008333333333333333 -3.1
0.0 50 29 True False True False 3600 0.008333333333333333 -3.1
0.0 50 29 True False True False 3600 0.008333333333333333 -3.1
0.0 50 29 True False True False 3600 0.008333333333333333 -3.1
0.0 50 29 True False True False 3600 0.008333333333333333 -3.1
0.0 50 29 True False True False 3600 0.008333333333333333 -3.1
0.0 50 29 True False True False 3600 0.008333333333333333 -3.1
0.0 50 29 True False True False 3600 0.008333333333333333 -3.1
0.0 50 29 True False True False 3600 0.008333333333333333 -3.1
0.0 50 29 True False True False 3600 0.008333333333333333 -3.1
0.0 50 29 True False True False 3600 0.008333333333333333 -3.1
0.0 50 29 True False True False 3600 0.008333333333333333 -3.1
0.0 50 29 True False True False 3600 0.008333333333333333 -3.1
0.0 50 29 True False True False 3600 0.008333333333333333 -3.1
0.0 50 29 True False True False 3600 0.008333333333333333 -3.1
0.0 50 29 True False True False 3600 0.008333333333333333 -3.1
0.0 50 29 True False True False 3600 0.008333333333333333 -3.1
0.0 50 29 True False True False 3600 0.008333333333333333 -3.1
0.0 50 29 True False True False 3600 0.008333333333333333 -3.1
0.0 50 29 True False True False 3600 0.008333333333333333 -3.1
0.0 50 29 True False True False 3600 0.008333333333333333 -3.1
0.0 50 29 True False True False 3600 0.008333333333333333 -3.1
0.0 50 29 True False True False 3600 0.008333333333333333 -3.1
0.0 0 0 True False True False 3600 0.004166666666666667 -0.1
0.19 50 30 True False True False 3600 0.004166666666666667 -0.1
0.33999999999999997 50 30 True False True False 3600 0.004166666666666667 -0.1
0.28 50 30 True False True False 3600 0.004166666666666667 -0.1
0.0 50 30 True False True False 3600 0.004166666666666667 -0.1
0.0 50 30 True False True False 3600 0.004166666666666667 -0.1
0.27 50 30 True False True False 3600 0.004166666666666667 -0.1
2.08 50 30 True False True False 3600 0.004166666666666667 -0.1
0.14 50 30 True False True False 3600 0.004166666666666667 -0.1
0.0 50 30 True False True False 3600 0.004166666666666667 -0.1
0.0 50 30 True False True False 3600 0.004166666666666667 -0.1
0.0 50 30 True False True False 3600 0.004166666666666667 -0.1
0.0 50 30 True False True False 3600 0.004166666666666667 -0.1
0.0 50 30 True False True False 3600 0.004166666666666667 -0.1
0.0 50 30 True False True False 3600 0.004166666666666667 -0.1
0.0 50 30 True False True False 3600 0.004166666666666667 -0.1
0.0 50 30 True False True False 3600 0.004166666666666667 -0.1
0.0 50 30 True False True False 3600 0.004166666666666667 -0.1
0.0 50 30 True False True False 3600 0.004166666666666667 -0.1
0.0 50 30 True False True False 3600 0.004166666666666667 -0.1
0.0 50 30 True False True False 3600 0.004166666666666667 -0.1
0.0 50 30 True False True False 3600 0.004166666666666667 -0.1
0.0 50 30 True False True False 3600 0.004166666666666667 -0.1
0.0 50 30 True False True False 3600 0.004166666666666667 -0.1
0.0 0 0 False False False True 86400 0.1 -2.6
0.0 0 0 True False True False 3600 0.029166666666666664 3.5
1.11 30 31 True False True False 3600 0.029166666666666664 3.5
0.07 30 31 True False True False 3600 0.029166666666666664 3.5
0.0 30 31 True False True False 3600 0.029166666666666664 3.5
0.0 30 31 True False True False 3600 0.029166666666666664 3.5
0.0 30 31 True False True False 3600 0.029166666666666664 3.5
0.0 30 31 True False True False 3600 0.029166666666666664 3.5
0.0 30 31 True False True False 3600 0.029166666666666664 3.5
0.0 30 31 True False True False 3600 0.029166666666666664 3.5
0.0 30 31 True False True False 3600 0.029166666666666664 3.5
0.0 30 31 True False True False 3600 0.029166666666666664 3.5
0.0 30 31 True False True False 3600 0.029166666666666664 3.5
0.0 30 31 True False True False 3600 0.029166666666666664 3.5
0.0 30 31 True False True False 3600 0.029166666666666664 3.5
0.0 30 31 True False True False 3600 0.029166666666666664 3.5
0.0 30 31 True False True False 3600 0.029166666666666664 3.5
0.0 30 31 True False True False 3600 0.029166666666666664 3.5
0.0 30 31 True False True False 3600 0.029166666666666664 3.5
0.0 30 31 True False True False 3600 0.029166666666666664 3.5
0.0 30 31 True False True False 3600 0.029166666666666664 3.5
0.0 30 31 True False True False 3600 0.029166666666666664 3.5
0.0 30 31 True False True False 3600 0.029166666666666664 3.5
0.36 30 32 True False True False 3600 0.029166666666666664 3.5
0.14 30 32 True False True False 3600 0.029166666666666664 3.5
0.0 30 32 True False True False 3600 0.03333333333333333 4.7
0.0 30 32 True False True False 3600 0.03333333333333333 4.7
0.0 30 32 True False True False 3600 0.03333333333333333 4.7
0.0 30 32 True False True False 3600 0.03333333333333333 4.7
0.0 30 32 True False True False 3600 0.03333333333333333 4.7
0.18 30 32 True False True False 3600 0.03333333333333333 4.7
1.35 30 32 True False True False 3600 0.03333333333333333 4.7
1.1300000000000001 30 32 True False True False 3600 0.03333333333333333 4.7
1.86 30 32 True False True False 3600 0.03333333333333333 4.7
1.21 30 32 True False True False 3600 0.03333333333333333 4.7
0.99 30 32 True False True False 3600 0.03333333333333333 4.7
0.04 30 32 True False True False 3600 0.03333333333333333 4.7
0.0 30 32 True False True False 3600 0.03333333333333333 4.7
0.0 30 32 True False True False 3600 0.03333333333333333 4.7
0.0 30 32 True False True False 3600 0.03333333333333333 4.7
0.0 30 32 True False True False 3600 0.03333333333333333 4.7
0.56 30 32 True False True False 3600 0.03333333333333333 4.7
0.54 30 32 True False True False 3600 0.03333333333333333 4.7
0.21000000000000002 30 32 True False True False 3600 0.03333333333333333 4.7
0.2 30 32 True False True False 3600 0.03333333333333333 4.7
0.0 30 32 True False True False 3600 0.03333333333333333 4.7
0.17 30 32 True False True False 3600 0.03333333333333333 4.7
0.060000000000000005 30 32 True False True False 3600 0.03333333333333333 4.7
0.0 30 32 True False True False 3600 0.03333333333333333 4.7
0.0 30 32 True False True False 3600 0.012499999999999999 5.6
0.0 30 32 True False True False 3600 0.012499999999999999 5.6
0.0 30 32 True False True False 3600 0.012499999999999999 5.6
0.0 30 32 True False True False 3600 0.012499999999999999 5.6
0.0 30 32 True False True False 3600 0.012499999999999999 5.6
0.0 30 32 True False True False 3600 0.012499999999999999 5.6
0.0 30 32 True False True False 3600 0.012499999999999999 5.6
0.0 30 32 True False True False 3600 0.012499999999999999 5.6
0.0 30 32 True False True False 3600 0.012499999999999999 5.6
0.0 30 32 True False True False 3600 0.012499999999999999 5.6
0.0 30 32 True False True False 3600 0.012499999999999999 5.6
0.0 30 32 True False True False 3600 0.012499999999999999 5.6
0.0 30 32 True False True False 3600 0.012499999999999999 5.6
0.28 30 33 True False True False 3600 0.012499999999999999 5.6
0.24000000000000002 30 33 True False True False 3600 0.012499999999999999 5.6
0.18 30 33 True False True False 3600 0.012499999999999999 5.6
0.4 30 33 True False True False 3600 0.012499999999999999 5.6
0.4 30 33 True False True False 3600 0.012499999999999999 5.6
0.41000000000000003 30 33 True False True False 3600 0.012499999999999999 5.6
0.41000000000000003 30 33 True False True False 3600 0.012499999999999999 5.6
0.24 30 33 True False True False 3600 0.012499999999999999 5.6
0.29000000000000004 30 33 True False True False 3600 0.012499999999999999 5.6
0.64 30 33 True False True False 3600 0.012499999999999999 5.6
1.23 30 33 True False True False 3600 0.012499999999999999 5.6
1.41 30 33 True False True False 3600 0.004166666666666667 6.2
1.34 30 33 True False True False 3600 0.004166666666666667 6.2
0.67 30 33 True False True False 3600 0.004166666666666667 6.2
0.22 30 33 True False True False 3600 0.004166666666666667 6.2
0.33 30 33 True False True False 3600 0.004166666666666667 6.2
0.4 30 33 True False True False 3600 0.004166666666666667 6.2
0.38 30 33 True False True False 3600 0.004166666666666667 6.2
0.04 30 33 True False True False 3600 0.004166666666666667 6.2
0.0 30 33 True False True False 3600 0.004166666666666667 6.2
0.0 30 33 True False True False 3600 0.004166666666666667 6.2
0.0 30 33 True False True False 3600 0.004166666666666667 6.2
0.39 30 33 True False True False 3600 0.004166666666666667 6.2
0.05 30 33 True False True False 3600 0.004166666666666667 6.2
0.0 30 33 True False True False 3600 0.004166666666666667 6.2
0.0 30 33 True False True False 3600 0.004166666666666667 6.2
0.0 30 33 True False True False 3600 0.004166666666666667 6.2
0.0 30 33 True False True False 3600 0.004166666666666667 6.2
0.0 30 33 True False True False 3600 0.004166666666666667 6.2
0.0 30 33 True False True False 3600 0.004166666666666667 6.2
0.0 30 33 True False True False 3600 0.004166666666666667 6.2
0.0 30 33 True False True False 3600 0.004166666666666667 6.2
0.0 30 33 True False True False 3600 0.004166666666666667 6.2
0.0 30 33 True False True False 3600 0.004166666666666667 6.2
0.0 30 33 True False True False 3600 0.004166666666666667 6.2
0.0 0 0 False False False True 86400 0.0 4.5
0.0 0 0 True False True False 3600 0.0 0.6
0.0 0 0 True False True False 3600 0.0 0.6
0.1 30 34 True False True False 3600 0.0 0.6
0.71 30 34 True False True False 3600 0.0 0.6
0.79 30 34 True False True False 3600 0.0 0.6
0.8200000000000001 30 34 True False True False 3600 0.0 0.6
0.4 30 34 True False True False 3600 0.0 0.6
0.42 30 34 True False True False 3600 0.0 0.6
0.97 30 34 True False True False 3600 0.0 0.6
1.13 30 34 True False True False 3600 0.0 0.6
1.29 30 34 True False True False 3600 0.0 0.6
1.45 30 34 True False True False 3600 0.0 0.6
0.69 30 34 True False True False 3600 0.0 0.6
1.2 30 34 True False True False 3600 0.0 0.6
1.08 30 34 True False True False 3600 0.0 0.6
0.68 30 34 True False True False 3600 0.0 0.6
0.93 30 34 True False True False 3600 0.0 0.6
0.93 30 34 True False True False 3600 0.0 0.6
0.5 30 34 True False True False 3600 0.0 0.6
0.3 30 34 True False True False 3600 0.0 0.6
0.56 30 34 True False True False 3600 0.0 0.6
0.23 30 34 True False True False 3600 0.0 0.6
0.23 30 34 True False True False 3600 0.0 0.6
0.29000000000000004 30 34 True False True False 3600 0.0 0.6
0.28 50 35 True False True False 3600 0.0 -3.6
0.43 50 35 True False True False 3600 0.0 -3.6
0.57 50 35 True False True False 3600 0.0 -3.6
0.59 50 35 True False True False 3600 0.0 -3.6
0.42000000000000004 50 35 True False True False 3600 0.0 -3.6
0.43 50 35 True False True False 3600 0.0 -3.6
0.42000000000000004 50 35 True False True False 3600 0.0 -3.6
0.38 50 35 True False True False 3600 0.0 -3.6
0.36 50 35 True False True False 3600 0.0 -3.6
0.24 50 35 True False True False 3600 0.0 -3.6
0.2 50 35 True False True False 3600 0.0 -3.6
0.33 50 35 True False True False 3600 0.0 -3.6
0.16 50 35 True False True False 3600 0.0 -3.6
0.0 50 35 True False True False 3600 0.0 -3.6
0.0 50 35 True False True False 3600 0.0 -3.6
0.0 50 35 True False True False 3600 0.0 -3.6
0.0 50 35 True False True False 3600 0.0 -3.6
0.0 50 35 True False True False 3600 0.0 -3.6
0.0 50 35 True False True False 3600 0.0 -3.6
0.0 50 35 True False True False 3600 0.0 -3.6
0.0 50 35 True False True False 3600 0.0 -3.6
0.0 50 35 True False True False 3600 0.0 -3.6
0.0 50 35 True False True False 3600 0.0 -3.6
0.0 50 35 True False True False 3600 0.0 -3.6
0.0 0 0 False False False True 86400 0.0 -8.5
0.0 0 0 False False False True 86400 0.0 -7.5
0.0 0 0 True False True False 3600 0.0 -1.6
0.0 0 0 True False True False 3600 0.0 -1.6
0.0 0 0 True False True False 3600 0.0 -1.6
0.0 0 0 True False True False 3600 0.0 -1.6
0.0 0 0 True False True False 3600 0.0 -1.6
0.0 0 0 True False True False 3600 0.0 -1.6
0.0 0 0 True False True False 3600 0.0 -1.6
0.0 0 0 True False True False 3600 0.0 -1.6
0.0 0 0 True False True False 3600 0.0 -1.6
0.0 0 0 True False True False 3600 0.0 -1.6
0.0 0 0 True False True False 3600 0.0 -1.6
0.0 0 0 True False True False 3600 0.0 -1.6
0.0 0 0 True False True False 3600 0.0 -1.6
0.0 0 0 True False True False 3600 0.0 -1.6
0.0 0 0 True False True False 3600 0.0 -1.6
0.0 0 0 True False True False 3600 0.0 -1.6
0.49 30 36 True False True False 3600 0.0 -1.6
0.06 30 36 True False True False 3600 0.0 -1.6
0.0 30 36 True False True False 3600 0.0 -1.6
0.06 30 36 True False True False 3600 0.0 -1.6
0.12 30 36 True False True False 3600 0.0 -1.6
0.0 30 36 True False True False 3600 0.0 -1.6
0.0 30 36 True False True False 3600 0.0 -1.6
0.0 30 36 True False True False 3600 0.0 -1.6
0.05 30 36 True False True False 3600 0.0 0.8
0.0 30 36 True False True False 3600 0.0 0.8
0.0 30 36 True False True False 3600 0.0 0.8
0.16 30 36 True False True False 3600 0.0 0.8
0.21000000000000002 30 36 True False True False 3600 0.0 0.8
0.11 30 36 True False True False 3600 0.0 0.8
0.0 30 36 True False True False 3600 0.0 0.8
0.0 30 36 True False True False 3600 0.0 0.8
0.0 30 36 True False True False 3600 0.0 0.8
0.0 30 36 True False True False 3600 0.0 0.8
0.0 30 36 True False True False 3600 0.0 0.8
0.0 30 36 True False True False 3600 0.0 0.8
0.0 30 36 True False True False 3600 0.0 0.8
0.0 30 36 True False True False 3600 0.0 0.8
0.0 30 36 True False True False 3600 0.0 0.8
0.0 30 36 True False True False 3600 0.0 0.8
0.0 30 36 True False True False 3600 0.0 0.8
0.0 30 36 True False True False 3600 0.0 0.8
0.0 30 36 True False True False 3600 0.0 0.8
0.0 30 36 True False True False 3600 0.0 0.8
0.0 30 36 True False True False 3600 0.0 0.8
0.0 30 36 True False True False 3600 0.0 0.8
0.0 30 36 True False True False 3600 0.0 0.8
0.0 30 36 True False True False 3600 0.0 0.8
0.0 0 0 False False False True 86400 0.0 -0.4
0.0 0 0 False False False True 86400 0.0 0.3
0.0 0 0 False False False True 86400 0.0 0.0
0.0 0 0 True False True False 3600 0.008333333333333333 0.4
0.0 0 0 True False True False 3600 0.008333333333333333 0.4
0.16 30 37 True False True False 3600 0.008333333333333333 0.4
0.22 30 37 True False True False 3600 0.008333333333333333 0.4
0.33999999999999997 30 37 True False True False 3600 0.008333333333333333 0.4
0.05 30 37 True False True False 3600 0.008333333333333333 0.4
0.0 30 37 True False True False 3600 0.008333333333333333 0.4
0.0 30 37 True False True False 3600 0.008333333333333333 0.4
0.0 30 37 True False True False 3600 0.008333333333333333 0.4
0.0 30 37 True False True False 3600 0.008333333333333333 0.4
0.0 30 37 True False True False 3600 0.008333333333333333 0.4
0.0 30 37 True False True False 3600 0.008333333333333333 0.4
0.0 30 37 True False True False 3600 0.008333333333333333 0.4
0.0 30 37 True False True False 3600 0.008333333333333333 0.4
0.0 30 37 True False True False 3600 0.008333333333333333 0.4
0.0 30 37 True False True False 3600 0.008333333333333333 0.4
0.0 30 37 True False True False 3600 0.008333333333333333 0.4
0.0 30 37 True False True False 3600 0.008333333333333333 0.4
0.0 30 37 True False True False 3600 0.008333333333333333 0.4
0.0 30 37 True False True False 3600 0.008333333333333333 0.4
0.0 30 37 True False True False 3600 0.008333333333333333 0.4
0.0 30 37 True False True False 3600 0.008333333333333333 0.4
0.0 30 37 True False True False 3600 0.008333333333333333 0.4
0.0 30 37 True False True False 3600 0.008333333333333333 0.4
0.0 0 0 False False False True 86400 0.1 -2.9
0.0 0 0 False False False True 86400 0.0 -3.2
0.0 0 0 False False False True 86400 0.2 -1.7
0.0 0 0 True False True False 3600 0.0375 6.8
0.0 0 0 True False True False 3600 0.0375 6.8
0.0 0 0 True False True False 3600 0.0375 6.8
0.13 30 38 True False True False 3600 0.0375 6.8
0.36 30 38 True False True False 3600 0.0375 6.8
0.1 30 38 True False True False 3600 0.0375 6.8
0.0 30 38 True False True False 3600 0.0375 6.8
0.0 30 38 True False True False 3600 0.0375 6.8
0.0 30 38 True False True False 3600 0.0375 6.8
0.0 30 38 True False True False 3600 0.0375 6.8
0.04 30 38 True False True False 3600 0.0375 6.8
0.09 30 38 True False True False 3600 0.0375 6.8
0.08 30 38 True False True False 3600 0.0375 6.8
0.35 30 38 True False True False 3600 0.0375 6.8
0.41000000000000003 30 38 True False True False 3600 0.0375 6.8
0.23 30 38 True False True False 3600 0.0375 6.8
0.04 30 38 True False True False 3600 0.0375 6.8
0.09 30 38 True False True False 3600 0.0375 6.8
0.12 30 38 True False True False 3600 0.0375 6.8
0.09 30 38 True False True False 3600 0.0375 6.8
0.13 30 38 True False True False 3600 0.0375 6.8
0.17 30 38 True False True False 3600 0.0375 6.8
0.04 30 38 True False True False 3600 0.0375 6.8
0.05 30 38 True False True False 3600 0.0375 6.8
0.0 30 38 True False True False 3600 0.029166666666666664 12.0
0.0 30 38 True False True False 3600 0.029166666666666664 12.0
0.0 30 38 True False True False 3600 0.029166666666666664 12.0
0.0 30 38 True False True False 3600 0.029166666666666664 12.0
0.09 30 38 True False True False 3600 0.029166666666666664 12.0
0.04 30 38 True False True False 3600 0.029166666666666664 12.0
0.0 30 38 True False True False 3600 0.029166666666666664 12.0
0.26 30 38 True False True False 3600 0.029166666666666664 12.0
0.99 30 38 True False True False 3600 0.029166666666666664 12.0
0.22 30 38 True False True False 3600 0.029166666666666664 12.0
0.0 30 38 True False True False 3600 0.029166666666666664 12.0
0.0 30 38 True False True False 3600 0.029166666666666664 12.0
0.0 30 38 True False True False 3600 0.029166666666666664 12.0
0.04 30 38 True False True False 3600 0.029166666666666664 12.0
0.0 30 38 True False True False 3600 0.029166666666666664 12.0
0.0 30 38 True False True False 3600 0.029166666666666664 12.0
0.05 30 38 True False True False 3600 0.029166666666666664 12.0
0.0 30 38 True False True False 3600 0.029166666666666664 12.0
0.0 30 38 True False True False 3600 0.029166666666666664 12.0
0.04 30 38 True False True False 3600 0.029166666666666664 12.0
0.04 30 38 True False True False 3600 0.029166666666666664 12.0
0.91 30 38 True False True False 3600 0.029166666666666664 12.0
0.5 30 38 True False True False 3600 0.029166666666666664 12.0
0.19 30 38 True False True False 3600 0.029166666666666664 12.0
0.0 30 38 True False True False 3600 0.020833333333333332 11.1
0.0 30 38 True False True False 3600 0.020833333333333332 11.1
0.6 30 38 True False True False 3600 0.020833333333333332 11.1
1.24 30 38 True False True False 3600 0.020833333333333332 11.1
0.0 30 38 True False True False 3600 0.020833333333333332 11.1
0.36 30 38 True False True False 3600 0.020833333333333332 11.1
0.0 30 38 True False True False 3600 0.020833333333333332 11.1
0.0 30 38 True False True False 3600 0.020833333333333332 11.1
0.0 30 38 True False True False 3600 0.020833333333333332 11.1
0.0 30 38 True False True False 3600 0.020833333333333332 11.1
0.0 30 38 True False True False 3600 0.020833333333333332 11.1
0.0 30 38 True False True False 3600 0.020833333333333332 11.1
0.0 30 38 True False True False 3600 0.020833333333333332 11.1
0.0 30 38 True False True False 3600 0.020833333333333332 11.1
0.0 30 38 True False True False 3600 0.020833333333333332 11.1
0.0 30 38 True False True False 3600 0.020833333333333332 11.1
0.0 30 38 True False True False 3600 0.020833333333333332 11.1
0.0 30 38 True False True False 3600 0.020833333333333332 11.1
0.0 30 38 True False True False 3600 0.020833333333333332 11.1
0.0 30 38 True False True False 3600 0.020833333333333332 11.1
0.0 30 38 True False True False 3600 0.020833333333333332 11.1
0.0 30 38 True False True False 3600 0.020833333333333332 11.1
0.0 30 38 True False True False 3600 0.020833333333333332 11.1
0.0 30 38 True False True False 3600 0.020833333333333332 11.1
0.0 0 0 True False True False 3600 0.029166666666666664 9.2
0.0 0 0 True False True False 3600 0.029166666666666664 9.2
0.0 0 0 True False True False 3600 0.029166666666666664 9.2
0.0 0 0 True False True False 3600 0.029166666666666664 9.2
0.0 0 0 True False True False 3600 0.029166666666666664 9.2
0.0 0 0 True False True False 3600 0.029166666666666664 9.2
0.0 0 0 True False True False 3600 0.029166666666666664 9.2
0.0 0 0 True False True False 3600 0.029166666666666664 9.2
0.0 0 0 True False True False 3600 0.029166666666666664 9.2
0.24000000000000002 30 39 True False True False 3600 0.029166666666666664 9.2
0.05 30 39 True False True False 3600 0.029166666666666664 9.2
0.0 30 39 True False True False 3600 0.029166666666666664 9.2
0.04 30 39 True False True False 3600 0.029166666666666664 9.2
0.8400000000000001 30 39 True False True False 3600 0.029166666666666664 9.2
1.02 30 39 True False True False 3600 0.029166666666666664 9.2
1.4 30 39 True False True False 3600 0.029166666666666664 9.2
1.3 30 39 True False True False 3600 0.029166666666666664 9.2
1.81 30 39 True False True False 3600 0.029166666666666664 9.2
2.07 30 39 True False True False 3600 0.029166666666666664 9.2
0.84 30 39 True False True False 3600 0.029166666666666664 9.2
0.8400000000000001 30 39 True False True False 3600 0.029166666666666664 9.2
0.0 30 39 True False True False 3600 0.029166666666666664 9.2
0.17 30 39 True False True False 3600 0.029166666666666664 9.2
0.04 30 39 True False True False 3600 0.029166666666666664 9.2
0.0 30 39 True False True False 3600 0.004166666666666667 3.4
0.0 30 39 True False True False 3600 0.004166666666666667 3.4
0.0 30 39 True False True False 3600 0.004166666666666667 3.4
0.0 30 39 True False True False 3600 0.004166666666666667 3.4
0.0 30 39 True False True False 3600 0.004166666666666667 3.4
0.0 30 39 True False True False 3600 0.004166666666666667 3.4
0.0 30 39 True False True False 3600 0.004166666666666667 3.4
0.0 30 39 True False True False 3600 0.004166666666666667 3.4
0.0 30 39 True False True False 3600 0.004166666666666667 3.4
0.0 30 39 True False True False 3600 0.004166666666666667 3.4
0.0 30 39 True False True False 3600 0.004166666666666667 3.4
0.0 30 39 True False True False 3600 0.004166666666666667 3.4
0.0 30 39 True False True False 3600 0.004166666666666667 3.4
0.0 30 39 True False True False 3600 0.004166666666666667 3.4
0.0 30 39 True False True False 3600 0.004166666666666667 3.4
0.0 30 39 True False True False 3600 0.004166666666666667 3.4
0.0 30 39 True False True False 3600 0.004166666666666667 3.4
0.0 30 39 True False True False 3600 0.004166666666666667 3.4
0.0 30 39 True False True False 3600 0.004166666666666667 3.4
0.0 30 39 True False True False 3600 0.004166666666666667 3.4
0.0 30 39 True False True False 3600 0.004166666666666667 3.4
0.0 30 39 True False True False 3600 0.004166666666666667 3.4
0.0 30 39 True False True False 3600 0.004166666666666667 3.4
0.0 30 39 True False True False 3600 0.004166666666666667 3.4
0.0 0 0 True False True False 3600 0.024999999999999998 5.2
0.0 0 0 True False True False 3600 0.024999999999999998 5.2
0.0 0 0 True False True False 3600 0.024999999999999998 5.2
0.0 0 0 True False True False 3600 0.024999999999999998 5.2
0.0 0 0 True False True False 3600 0.024999999999999998 5.2
0.0 0 0 True False True False 3600 0.024999999999999998 5.2
0.0 0 0 True False True False 3600 0.024999999999999998 5.2
0.0 0 0 True False True False 3600 0.024999999999999998 5.2
0.0 0 0 True False True False 3600 0.024999999999999998 5.2
0.0 0 0 True False True False 3600 0.024999999999999998 5.2
0.0 0 0 True False True False 3600 0.024999999999999998 5.2
0.0 0 0 True False True False 3600 0.024999999999999998 5.2
0.0 0 0 True False True False 3600 0.024999999999999998 5.2
0.0 0 0 True False True False 3600 0.024999999999999998 5.2
0.0 0 0 True False True False 3600 0.024999999999999998 5.2
0.0 0 0 True False True False 3600 0.024999999999999998 5.2
0.2 30 40 True False True False 3600 0.024999999999999998 5.2
0.0 30 40 True False True False 3600 0.024999999999999998 5.2
